trial,sample,time_s,true_x_m,true_y_m,true_force_N,est_x_m,est_y_m,est_force_N,position_error_mm,force_error_N,optimizer_cost,optimizer_success
1,0,0.0,0.0255891743126703,0.077721685741993,15.555586828895883,0.025590612571345425,0.07772654741558953,15.554770397405024,0.005069956427408044,0.000816431490859415,0.0001288471413640417,True
1,1,0.0198769116594384,0.0256995033265075,0.0764040671437631,15.967784746903526,0.025705423980656894,0.0764081450100699,15.968421162413364,0.007189098634240015,0.000636415509838173,0.0003472454885480534,True
1,2,0.0397538233188769,0.0258098323403448,0.0750864485455331,15.892167155203126,0.025814695860111734,0.07508873904187269,15.893300006638531,0.005375890438337626,0.0011328514354058683,0.00021090590215199406,True
1,3,0.0596307349783154,0.0259201613541821,0.0737688299473032,15.17494838040126,0.02592189980758955,0.07375983726132038,15.176887562418097,0.009159182356279027,0.001939182016837293,0.00024170575789785373,True
1,4,0.0795076466377539,0.0260304903680193,0.0724512113490732,15.054926126237774,0.02604031651698527,0.07245790524049549,15.05359498836169,0.011889549439521509,0.0013311378760842985,0.0002273805898050497,True
1,5,0.0993845582971924,0.0261408193818566,0.0711335927508433,15.253644929229877,0.026149584609757238,0.07113358798068413,15.25264274750871,0.008765229198630169,0.0010021817211658401,0.00010972219977994167,True
1,6,0.1192614699566309,0.0262511483956939,0.0698159741526133,15.34507780504431,0.02624653378113018,0.06981011302921247,15.346353338662528,0.007459720845407964,0.0012755336182177501,0.0002029845848244041,True
1,7,0.1391383816160694,0.0263614774095311,0.0684983555543834,15.229205061953053,0.026370784277503202,0.06850304584099329,15.23001915793598,0.010421927841480947,0.0008140959829265881,0.0001668087913089042,True
1,8,0.1590152932755079,0.0264718064233684,0.0671807369561535,15.720023097653051,0.026474499991387623,0.06718245828505577,15.721534424319952,0.003196604740032181,0.0015113266669004588,0.00017113980423216313,True
1,9,0.1788922049349464,0.0265821354372056,0.0658631183579235,15.885537074695195,0.026583907490909314,0.06586899634902536,15.885892339607715,0.0061392958653648955,0.00035526491251935965,0.0003327732105001993,True
