trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,12.94267335436836,6.56168910068219,6.56017044489392,0.004051869986606211,1.9220279993633766e-05
1,1,0.0199875606055928,12.650172212428409,6.396116513059673,6.410426246129523,0.006528615630029965,1.8551740210492333e-05
1,2,0.0399751212111857,12.438908633276297,6.301564961792353,6.301867554255906,0.004908741928872477,2.2527804017611095e-05
1,3,0.0599626818167786,12.794151177224958,6.505321114717986,6.4802558220385995,0.005416372468781183,1.7179653524773576e-05
1,4,0.0799502424223715,12.592907464826684,6.373070886906393,6.37672208422363,0.0051612676018503965,2.3855414340879787e-05
1,5,0.0999378030279644,13.188401024973675,6.671106101875402,6.676541021862411,0.00337591298760554,1.7612547963575817e-05
1,6,0.1199253636335573,12.175033478610144,6.180300796821348,6.161898012804267,0.004898392020960878,1.460059937467092e-05
1,7,0.1399129242391502,12.197112113807236,6.175787131058376,6.1713951737191675,0.004195968130051273,2.8231199994911035e-05
1,8,0.1599004848447431,11.92372117103787,6.043032312914514,6.0313864428613835,0.004413946780945186,1.6994329432833704e-05
1,9,0.179888045450336,12.642516133477814,6.3791938091623255,6.393149155363821,0.006363055471992624,2.0629746977498412e-05
1,10,0.1998756060559289,12.331420629355849,6.2150144837464065,6.234007956520851,0.004176214730863539,1.730683611034225e-05
1,11,0.2198631666615218,12.75099436671707,6.431912439803773,6.444186889892778,0.004974502588619252,1.824407414065516e-05
1,12,0.2398507272671147,12.660604917533558,6.385482793312434,6.396541842817706,0.0050366535804887615,2.8257073336210657e-05
1,13,0.2598382878727076,12.630860922771134,6.36531452639536,6.379509807331376,0.005152026566680314,2.1834822599759856e-05
1,14,0.2798258484783005,12.664643301054069,6.388276481507312,6.394516437518146,0.004367001584539394,2.2918090170302953e-05
1,15,0.2998134090838934,12.457934801971064,6.286493930704577,6.2880788684901106,0.004939460393255878,1.726704909891504e-05
1,16,0.3198009696894863,12.067153191626204,6.093435728888785,6.088785778734813,0.004572740106144228,2.1786048585171542e-05
1,17,0.3397885302950791,12.646801039077085,6.36091126777655,6.379067935922693,0.0053209788906801786,2.5067847559491956e-05
1,18,0.3597760909006721,12.350765747645651,6.22539004530853,6.22755825412836,0.006226052494272183,1.4031284843190972e-05
1,19,0.3797636515062649,12.531600446892911,6.310861333218365,6.3164708531779254,0.005128881494048449,2.4995347517109328e-05
1,20,0.3997512121118579,12.239796524091853,6.18848069205518,6.16712622676063,0.004136979592353867,1.8419724126738533e-05
1,21,0.4197387727174507,12.289734534103244,6.171546834530292,6.1899684165002675,0.006041593953933401,1.8141680212709788e-05
1,22,0.4397263333230436,12.070316317746446,6.067963817899807,6.077128971399713,0.004122460604348596,2.2326859188775383e-05
1,23,0.4597138939286365,11.880766462228513,5.990468561150734,5.979359699964401,0.0035971015648229663,1.7818903407880054e-05
1,24,0.4797014545342294,12.120524973261215,6.08237394835326,6.097595192083882,0.005469672257751652,2.1948941987176295e-05
1,25,0.4996890151398223,12.344120818150934,6.197540773678854,6.207557445173602,0.005200104210007376,1.6666579307957886e-05
1,26,0.5196765757454153,12.361046366652824,6.211560869044151,6.213491402895028,0.005347387919305163,1.8855658144525913e-05
1,27,0.5396641363510081,12.189554025201543,6.13629424389822,6.124696783404929,0.004873481211768193,2.050684531905469e-05
1,28,0.559651696956601,12.441573620344874,6.261897345111434,6.248629820081811,0.005320685615618262,1.815676992550623e-05
1,29,0.5796392575621939,12.30508936102256,6.173874513752442,6.177365935350879,0.0051214394618709635,1.848576748409067e-05
1,30,0.5996268181677868,11.718435474918136,5.880532871436859,5.880220339011383,0.004298177687887291,2.243582513729851e-05
1,31,0.6196143787733797,11.496379699349887,5.765773936267241,5.766161235212257,0.0046446804043012045,2.1535325859183054e-05
1,32,0.6396019393789726,11.405768566143715,5.7181932094695584,5.7180537042802415,0.004252252739676717,1.7543901017457396e-05
1,33,0.6595894999845655,11.760497335882452,5.886110665597364,5.893097143622822,0.005063307027237412,2.0564656602548274e-05
1,34,0.6795770605901583,12.05784282335068,6.03271717246683,6.039180131466466,0.006084282507218475,1.0025677118676519e-05
1,35,0.6995646211957512,11.960276406050554,5.984320448961902,5.987371689019048,0.0050231130778832685,2.193027555265826e-05
1,36,0.7195521818013442,11.991275217548148,6.000651190649675,5.999888319218447,0.004318173429453403,2.652008469867019e-05
1,37,0.7395397424069371,12.517357958357058,6.258769859090831,6.259928678113522,0.002848388919832613,1.562516793694195e-05
1,38,0.7595273030125299,12.086763643967677,6.0373245188358835,6.041457918219976,0.006255174598078323,1.8767438985053103e-05
1,39,0.7795148636181228,12.112122676298384,6.054381479728311,6.05094300545054,0.003966282061598402,2.43247916413556e-05
1,40,0.7995024242237158,12.532284099686697,6.253813328658797,6.257489698096744,0.004020683685766957,1.7970454474299993e-05
1,41,0.8194899848293086,12.439059141636408,6.2164946160192525,6.207554751454371,0.004579957584770273,2.0061589891366334e-05
1,42,0.8394775454349015,12.111078059757052,6.034670324184212,6.040528219622873,0.004909166067055373,2.367459157235391e-05
1,43,0.8594651060404944,12.49500761595035,6.243574222590047,6.22850290442121,0.0057396194758244454,1.493815878584583e-05
1,44,0.8794526666460873,12.504870259148444,6.241201303390026,6.229845578298472,0.006100843922378797,1.4679951974925735e-05
1,45,0.8994402272516802,12.753691038887643,6.35529679687077,6.350103624219166,0.004361399055180097,1.9882982102673285e-05
1,46,0.9194277878572732,12.674820935506752,6.298954941532097,6.307095911377841,0.004574689497745305,1.9289567798513882e-05
1,47,0.939415348462866,12.95610329222381,6.431434983306349,6.44318364911636,0.004610673466688405,2.0644571419653806e-05
