trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,4.317313090808065,0.059264990875877,-0.11999895653546892,0.0,59.264990875877,-119.99895653546892,0.0,12.341989073365147,12.94267335436836,-2.01705666866203,-113.41909536667336,-118.75209104566396,-37.82881358766283,90.0,-2.017056668662071,-0.03520428006746075,-1.9795366487818955,-2.072614982374912,-0.6602373492278849,1.5707963267948966,-0.035204280067461464
1,1,Line_T01_0001,0.019987560605592893,4.317313090808065,0.059679096137090264,-0.1199845363298165,0.0,59.67909613709026,-119.98453632981649,0.0,12.341989073365147,12.650172212428407,-2.013822907832339,-113.45753398114346,-118.6868375772166,-37.855628441639944,90.0,-2.01382290783238,-0.03514784029376062,-1.9802075291643033,-2.071476094502159,-0.660705356718227,1.5707963267948966,-0.035147840293761334
1,2,Line_T01_0002,0.039975121211185786,4.317313090808065,0.06009320139830353,-0.11997011612416407,0.0,60.09320139830353,-119.97011612416406,0.0,12.341989073365147,12.438908633276297,-2.010594311881627,-113.4959728143293,-118.62155842216414,-37.88246876350655,90.0,-2.010594311881669,-0.03509149066420414,-1.9808784133640214,-2.070336758313574,-0.6611738087070944,1.5707963267948966,-0.035091490664204875
1,3,Line_T01_0003,0.059962681816778676,4.317313090808065,0.06050730665951681,-0.11995569591851164,0.0,60.507306659516814,-119.95569591851164,0.0,12.341989073365147,12.794151177224958,-2.0073708685527523,-113.53441191873127,-118.55625354275888,-37.90933453850986,90.0,-2.007370868552794,-0.03503523096486383,-1.9815493022973534,-2.0691969731503344,-0.6616427049370022,1.5707963267948966,-0.03503523096486456
1,4,Line_T01_0004,0.07995024242237157,4.317313090808065,0.06092141192073008,-0.11994127571285922,0.0,60.92141192073008,-119.94127571285921,0.0,12.341989073365147,12.592907464826684,-2.004152565627016,-113.57285134679168,-118.49092290111605,-37.93622575209227,90.0,-2.0041525656270576,-0.03497906098248316,-1.9822201968795912,-2.0680567383512263,-0.6621120451538722,1.5707963267948966,-0.034979060982483885
1,5,Line_T01_0005,0.09993780302796447,4.317313090808065,0.06133551718194334,-0.1199268555072068,0.0,61.33551718194334,-119.92685550720681,0.0,12.341989073365147,13.188401024973675,-2.000939390923974,-113.61129115089518,-118.42556645921381,-37.963142389891004,90.0,-2.000939390924016,-0.03492298050447329,-1.9828910980250187,-2.066916053252644,-0.6625818291070269,1.5707963267948966,-0.034922980504474024
1,6,Line_T01_0006,0.11992536363355735,4.317313090808065,0.061749622443156606,-0.11991243530155438,0.0,61.7496224431566,-119.91243530155438,0.0,12.341989073365147,12.175033478610144,-1.9977313323012493,-113.64973138336963,-118.36018417889267,-37.990084437737714,90.0,-1.9977313323012906,-0.03486698931890975,-1.98356200664693,-2.065774917188578,-0.6630520565491819,1.5707963267948966,-0.03486698931891047
1,7,Line_T01_0007,0.13991292423915025,4.317313090808065,0.06216372770436988,-0.11989801509590195,0.0,62.163727704369876,-119.89801509590195,0.0,12.341989073365147,12.197112113807236,-1.9945283776545026,-113.68817209648658,-118.29477602185538,-38.01705188165802,90.0,-1.994528377654544,-0.034811087214531966,-1.9842329236576353,-2.0646333294906163,-0.6635227272364381,1.5707963267948966,-0.03481108721453269
1,8,Line_T01_0008,0.15990048484474315,4.317313090808065,0.06257783296558314,-0.11988359489024952,0.0,62.57783296558314,-119.88359489024953,0.0,12.341989073365147,11.92372117103787,-1.9913305149171932,-113.72661334246229,-118.22934194966642,-38.04404470787129,90.0,-1.9913305149172345,-0.034755273980739076,-1.9849038499684803,-2.063491289487931,-0.6639938409282783,1.5707963267948966,-0.0347552739807398
1,9,Line_T01_0009,0.17988804545033604,4.317313090808065,0.06299193822679641,-0.11986917468459711,0.0,62.991938226796414,-119.86917468459711,0.0,12.341989073365147,12.642516133477814,-1.9881377320604374,-113.76505517345798,-118.16388192375206,-38.07106290278993,90.0,-1.9881377320604787,-0.03469954940758746,-1.9855747864898505,-2.0623487965072846,-0.6644653973875542,1.5707963267948966,-0.03469954940758818
1,10,Line_T01_0010,0.19987560605592894,4.317313090808065,0.06340604348800968,-0.11985475447894467,0.0,63.406043488009686,-119.85475447894467,0.0,12.341989073365147,12.331420629355849,-1.9849500170928829,-113.80349764158092,-118.0983959053997,-38.09810645301937,90.0,-1.9849500170929248,-0.03464391328578853,-1.9862457341311888,-2.0612058498730144,-0.6649373963804863,1.5707963267948966,-0.03464391328578926
1,11,Line_T01_0011,0.21986316666152184,4.317313090808065,0.06382014874922294,-0.11984033427329224,0.0,63.82014874922294,-119.84033427329224,0.0,12.341989073365147,12.75099436671707,-1.9817673580605548,-113.84194079888482,-118.03288385575779,-38.12517534535738,90.0,-1.9817673580605961,-0.03458836540670607,-1.9869166938010039,-2.060062448907033,-0.6654098376766524,1.5707963267948966,-0.03458836540670679
1,12,Line_T01_0012,0.2398507272671147,4.317313090808065,0.06423425401043623,-0.11982591406763982,0.0,64.23425401043623,-119.82591406763981,0.0,12.341989073365147,12.660604917533558,-1.978589743046767,-113.88038469737063,-117.9673457358356,-38.152269566793755,90.0,-1.978589743046809,-0.034532905562354665,-1.9875876664068837,-2.058918592928824,-0.6658827210489817,1.5707963267948966,-0.034532905562355394
1,13,Line_T01_0013,0.25983828787270763,4.317313090808065,0.06464835927164948,-0.11981149386198739,0.0,64.64835927164948,-119.81149386198739,0.0,12.341989073365147,12.630860922771134,-1.9754171601718935,-113.9188293889873,-117.90178150650259,-38.179389104510115,90.0,-1.9754171601719346,-0.03447753354539573,-1.9882586528555086,-2.0577742812554303,-0.6663560462737509,1.5707963267948966,-0.034477533545396455
