trial,sample,time_s,target_name,contact_x_m,contact_y_m,sensor_id,weight,current_force_N,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,measured_force_sum_N,transmission_efficiency
1,0,0.0,Line_T01_0000,0.03202560605538318,0.10201622828380538,1,0.010124652476858845,22.612704827830058,0.005844936552884734,-0.0017138155337081934,-0.13037426444414946,-0.024909460701405067,0.015973396854787478,-8.394450702695449e-06,12.629833089535602,0.5585281896039137
1,0,0.0,Line_T01_0000,0.03202560605538318,0.10201622828380538,2,0.025640015664198847,22.612704827830058,0.005421151613126911,0.0023990734059341425,-0.31854655339365434,-0.06310251045997406,-0.019685422372749173,-2.2481084739947075e-05,12.629833089535602,0.5585281896039137
1,0,0.0,Line_T01_0000,0.03202560605538318,0.10201622828380538,3,0.49558878478077234,22.612704827830058,-0.0023422289906498087,0.004104479903324958,-6.258340311979265,-0.05648826635626919,-0.38076247391218115,-1.2718587232655033e-05,12.629833089535602,0.5585281896039137
1,0,0.0,Line_T01_0000,0.03202560605538318,0.10201622828380538,4,0.19569727784453683,22.612704827830058,-0.005496820070733945,0.007648323752225096,-2.472782487855248,-0.022312911689406786,0.30836090007353867,-2.8681714247029738e-05,12.629833089535602,0.5585281896039137
1,0,0.0,Line_T01_0000,0.03202560605538318,0.10201622828380538,5,0.27294926923363305,22.612704827830058,-0.0017780086082843601,-0.0038876720567427793,-3.4497864699047422,-0.35123060012048385,0.110240916625988,-2.0725548207181658e-05,12.629833089535602,0.5585281896039137
1,1,0.019942453584513117,Line_T01_0001,0.03236197247616529,0.10148185792368315,1,0.010189783684385176,22.981892915036692,0.005887130057647977,-0.001308699562103388,-0.12599785809410105,-0.025513850645789198,0.016427638883648316,-1.2165499072173366e-06,12.847273933002974,0.5590172219711808
1,1,0.019942453584513117,Line_T01_0001,0.03236197247616529,0.10148185792368315,2,0.026058136645816264,22.981892915036692,-0.01366903702653109,-0.012494204707075046,-0.32984329973332044,-0.0651407096976445,-0.020321740893287303,-2.822338809312548e-05,12.847273933002974,0.5590172219711808
1,1,0.019942453584513117,Line_T01_0001,0.03236197247616529,0.10148185792368315,3,0.495913635398023,22.981892915036692,-0.002131456645231739,0.005146208922705133,-6.37832429822155,-0.05415234743134272,-0.3859317969490576,-3.9427209212619966e-05,12.847273933002974,0.5590172219711808
1,1,0.019942453584513117,Line_T01_0001,0.03236197247616529,0.10148185792368315,4,0.19392292012794682,22.981892915036692,-0.004876344801486152,-0.004033861881262036,-2.4902104411060684,-0.02118514141259753,0.3120719720991526,-2.4076661245415465e-06,12.847273933002974,0.5590172219711808
1,1,0.019942453584513117,Line_T01_0001,0.03236197247616529,0.10148185792368315,5,0.2739155241438287,22.981892915036692,0.005612317765000341,-0.008898643370153815,-3.5228766181314914,-0.3571324384622598,0.11387779945956404,-1.203349623955109e-05,12.847273933002974,0.5590172219711808
