trial,sample,time_s,true_x_m,true_y_m,true_force_N,est_x_m,est_y_m,est_force_N,position_error_mm,force_error_N,optimizer_cost,optimizer_success
1,0,0.0,-0.0058256118064705,-0.1179607953723382,1.1708322224959282,-0.006086303550430738,-0.11796932108022148,1.170596756499627,0.26083111981498913,0.0002354659963013095,0.00012496873824254602,True
1,1,0.019897597130982,-0.0062636211124448,-0.1170150908954373,1.246824413832369,-0.006129828186629787,-0.11704157234949158,1.2457977333159378,0.13638846874633861,0.0010266805164311776,0.0003352631872553,True
1,2,0.0397951942619641,-0.0067016304184192,-0.1160693864185364,1.3429405210140668,-0.00666618579399815,-0.11616035053734493,1.3421384516755182,0.09762577687763584,0.0008020693385486499,0.00020355103537054797,True
1,3,0.0596927913929461,-0.0071396397243936,-0.1151236819416355,1.3605389138149264,-0.006965119522101111,-0.11507209545903574,1.361231091202691,0.18198479660462438,0.0006921773877646142,0.00023648473083119495,True
1,4,0.0795903885239282,-0.007577649030368,-0.1141779774647347,1.2736440847300676,-0.007487659215205021,-0.11423754001912585,1.2724447179203455,0.10791600770352239,0.0011993668097221022,0.00022234478708021182,True
1,5,0.0994879856549103,-0.0080156583363424,-0.1132322729878338,1.212173774612208,-0.008006948879535162,-0.1133618054218696,1.212452583462744,0.12982490556560536,0.0002788088505358832,0.0001045133407116795,True
1,6,0.1193855827858923,-0.0084536676423167,-0.1122865685109329,1.226706500128318,-0.008264338584572754,-0.11236268382255953,1.2268078262835065,0.20405644505927517,0.00010132615518854138,0.00019656425844044476,True
1,7,0.1392831799168744,-0.0088916769482911,-0.111340864034032,1.2682181372324162,-0.008781009552157422,-0.11146280569950794,1.266518370530505,0.16467253063596896,0.0016997667019111873,0.0001582282529763078,True
1,8,0.1591807770478565,-0.0093296862542655,-0.1103951595571311,1.227683099357565,-0.009137932157511323,-0.11041196830141856,1.227146316150454,0.19248939582878638,0.0005367832071108136,0.00016608651072526424,True
1,9,0.1790783741788385,-0.0097676955602399,-0.1094494550802302,1.2553977926412745,-0.009918733436245967,-0.10938950959881698,1.2551598803891069,0.16249892532040652,0.0002379122521676269,0.0003253178363257099,True
1,10,0.1989759713098206,-0.0102057048662143,-0.1085037506033293,1.5287635746617112,-0.010117883059688507,-0.10853583656630691,1.526882353093816,0.09349961883160071,0.0018812215678951638,0.0001427259111611436,True
1,11,0.2188735684408027,-0.0106437141721886,-0.1075580461264284,1.6688321495203498,-0.010576304622823563,-0.1076178159631942,1.6673865752449828,0.09009151309977732,0.0014455742753669565,0.00020354250092712248,True
1,12,0.2387711655717847,-0.011081723478163,-0.1066123416495276,1.6492777564477774,-0.011098279636072057,-0.10675838759609352,1.6474545615403797,0.1469813759394205,0.001823194907397685,0.00021012253309483323,True
1,13,0.2586687627027668,-0.0115197327841374,-0.1056666371726267,1.6653894730578789,-0.011712203863001381,-0.10578562984960081,1.6652963790887105,0.22628383365262886,9.309396916834523e-05,0.00021427656537593677,True
1,14,0.2785663598337489,-0.0119577420901118,-0.1047209326957258,1.5633535188458083,-0.01186918276205075,-0.10470799328545359,1.5628900161885084,0.08949962527752475,0.0004635026572998857,0.00016663164574360302,True
