trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,19.91515628332671,12.244045807928398,12.242549477671083,0.004052164887333581,1.9188499737800715e-05
1,1,0.0199399396351686,19.91515628332671,12.220209377544165,12.234558760590453,0.006529532141377329,1.838848801409117e-05
1,2,0.0398798792703372,19.91515628332671,12.225963653548119,12.226314530501423,0.004909337638960162,2.2604593735245206e-05
1,3,0.0598198189055058,19.91515628332671,12.24285775874425,12.217822054126806,0.0054159059379923925,1.7122121631560214e-05
1,4,0.0797597585406744,19.91515628332671,12.205412961110888,12.209086437605666,0.005162062577270183,2.3716800882181145e-05
1,5,0.099699698175843,19.91515628332671,12.194654529752297,12.200112621384438,0.003375302783680698,1.7724614817469212e-05
1,6,0.1196396378110117,19.91515628332671,12.209287606362615,12.190905375202373,0.004898755104948794,1.4520018782011235e-05
1,7,0.1395795774461803,19.91515628332671,12.185842990413567,12.181469293180978,0.004197104194548021,2.8195691033819465e-05
1,8,0.1595195170813489,19.91515628332671,12.183431779997564,12.171808789027068,0.004413626206041186,1.6803634576362863e-05
1,9,0.1794594567165175,19.91515628332671,12.147942488795552,12.161928091359208,0.006364592679208264,2.0646212379427692e-05
1,10,0.1993993963516861,19.91515628332671,12.132818646604651,12.151831239167006,0.00417712226307672,1.7270536904515285e-05
1,11,0.2193393359868548,19.91515628332671,12.12922137464374,12.141522077412901,0.004975832452301182,1.8315130473709253e-05
1,12,0.2392792756220234,19.91515628332671,12.119926028358153,12.131004252785708,0.005038549317092142,2.8380718089771577e-05
1,13,0.259219215257192,19.91515628332671,12.106051047868135,12.12028120961526,0.00515299507792452,2.1877246546939227e-05
1,14,0.2791591548923606,19.91515628332671,12.103089353220431,12.109356185957065,0.004368330410634063,2.2779207590424576e-05
1,15,0.2990990945275292,19.91515628332671,12.09662626037079,12.098232209855931,0.004940137576379377,1.74666840149303e-05
1,16,0.3190390341626978,19.91515628332671,12.091538577702858,12.086912095797027,0.004572186928016473,2.2003333647855562e-05
1,17,0.3389789737978664,19.91515628332671,12.057221979137054,12.075398441352771,0.005321661882423821,2.5109738844210432e-05
1,18,0.358918913433035,19.91515628332671,12.061492290836197,12.063693624033462,0.006226162443128679,1.400911487514065e-05
1,19,0.3788588530682037,19.91515628332671,12.046167525826782,12.05179979834941,0.005129121607953276,2.5031039337056e-05
1,20,0.3987987927033723,19.91515628332671,12.061056479412256,12.039718893091806,0.0041353331987135445,1.843041736401132e-05
1,21,0.4187387323385409,19.91515628332671,12.00898714368391,12.027452608839322,0.006042025081651112,1.807639417921935e-05
1,22,0.4386786719737096,19.91515628332671,12.00582008447589,12.015002415696934,0.004123024227342222,2.241896014754423e-05
1,23,0.4586186116088782,19.91515628332671,12.013460646337665,12.002369551273107,0.0035965015493263893,1.7796059234488978e-05
1,24,0.4785585512440468,19.91515628332671,11.974309594280141,11.989555018901,0.005469052602818452,2.1888684945200185e-05
1,25,0.4984984908792154,19.91515628332671,11.966504638886788,11.976559586108893,0.0051995856198733224,1.6604280315928204e-05
1,26,0.518438430514384,19.91515628332671,11.961437627546402,11.963383783344595,0.005347672396386077,1.898754037879611e-05
1,27,0.5383783701495526,19.91515628332671,11.961611312574103,11.950027902958052,0.004872461331573452,2.0470782920937983e-05
1,28,0.5583183097847213,19.91515628332671,11.94974560349941,11.936491998445915,0.005320779951120891,1.82222633868931e-05
1,29,0.5782582494198899,19.91515628332671,11.919246972455829,11.92277588396129,0.005121288985289027,1.8535331849555154e-05
1,30,0.5981981890550585,19.91515628332671,11.909172330341576,11.908879134091444,0.004297321659180304,2.245890752584244e-05
1,31,0.6181381286902271,19.91515628332671,11.894398745440016,11.894801083905556,0.004645221218699393,2.158194601339256e-05
1,32,0.6380780683253957,19.91515628332671,11.880658054598626,11.880540829274311,0.004251944380594339,1.7714475461375986e-05
1,33,0.6580180079605643,19.91515628332671,11.859083337670585,11.866097227462378,0.005063980282326009,2.059031102977543e-05
1,34,0.6779579475957329,19.91515628332671,11.844967878870463,11.85146889799445,0.0060847304514947305,1.0049866680742982e-05
1,35,0.6978978872309015,19.91515628332671,11.833574475846929,11.83665422379494,0.005023732705399597,2.198671950440782e-05
1,36,0.7178378268660701,19.91515628332671,11.822391617717551,11.821651352600863,0.004317850418457631,2.6591710942257877e-05
1,37,0.7377777665012388,19.91515628332671,11.805282696772677,11.80645819864704,0.002849406416207127,1.5575096864256788e-05
1,38,0.7577177061364074,19.91515628332671,11.786923510900463,11.791072444622161,0.006256254685498435,1.8752981726942933e-05
1,39,0.777657645771576,19.91515628332671,11.77891369445738,11.77549154389379,0.003966821056887479,2.4396057539987282e-05
