trial,sample,time_s,true_x_m,true_y_m,true_force_N,est_x_m,est_y_m,est_force_N,position_error_mm,force_error_N,optimizer_cost,optimizer_success
1,0,0.0,0.059078044882996,-0.0674069282820713,4.406303431632736,0.05905881837832249,-0.0673871459696695,4.404044802931534,0.027586198830622723,0.002258628701201637,0.00012769067441699604,True
1,1,0.0199263969102855,0.0586560102813701,-0.0670001781199667,4.17605234474117,0.05861318263580463,-0.06695820110438105,4.173624505366677,0.05996896749285342,0.0024278393744934235,0.00032655873438326835,True
1,2,0.039852793820571,0.0582339756797441,-0.0665934279578621,4.878091128606036,0.05821262594687668,-0.06656483824675025,4.875758312594554,0.03568168542782015,0.002332816011482386,0.00019081267375659877,True
1,3,0.0597791907308565,0.0578119410781181,-0.0661866777957575,5.240913235598602,0.05782112541516363,-0.06618528024153,5.243924758690722,0.00929005946076845,0.0030115230921197167,0.00022245447403526774,True
1,4,0.079705587641142,0.0573899064764921,-0.0657799276336529,5.806651261250907,0.05741384328258792,-0.06579474739885692,5.806321242477137,0.028153083787947054,0.0003300187737700355,0.00021219118864434236,True
1,5,0.0996319845514275,0.0569678718748662,-0.0653731774715483,6.240387595583194,0.05697468915347665,-0.06538013442753686,6.240608007427306,0.00974035544932685,0.000220411844112256,9.579042713357233e-05,True
1,6,0.119558381461713,0.0565458372732402,-0.0649664273094437,6.140205592156967,0.05656064316333421,-0.06497625987083189,6.141874545989905,0.017773397112770237,0.0016689538329384135,0.0001868162693920418,True
1,7,0.1394847783719985,0.0561238026716142,-0.0645596771473391,6.667911380675167,0.056142867255472954,-0.0645576639161216,6.666876677435335,0.01917058834888763,0.0010347032398323464,0.00014742427797649458,True
1,8,0.159411175282284,0.0557017680699883,-0.0641529269852345,6.1102991792096,0.05570474176038096,-0.06415129529018637,6.110905736725014,0.003391940931312821,0.0006065575154137193,0.00015560123361916286,True
1,9,0.1793375721925695,0.0552797334683623,-0.0637461768231299,6.314028670306257,0.05517046746576702,-0.06364953147157647,6.30762128167137,0.1458745464432949,0.006407388634887212,0.0002779686921684776,True
1,10,0.199263969102855,0.0548576988667363,-0.0633394266610253,5.785165446883991,0.05486745945710739,-0.06333162212099237,5.783881493260093,0.012497198466763778,0.0012839536238979932,0.00013620517421476672,True
1,11,0.2191903660131405,0.0544356642651103,-0.0629326764989207,5.171549607570729,0.054428411626390366,-0.06292566369701579,5.1694996920613,0.010088615314281617,0.002049915509428679,0.00019333306411786639,True
1,12,0.239116762923426,0.0540136296634844,-0.0625259263368161,5.02718934430531,0.054012312260755646,-0.06250432587247896,5.024177784517725,0.02164060095121114,0.0030115597875850497,0.00020191058430902805,True
1,13,0.2590431598337115,0.0535915950618584,-0.0621191761747115,4.839544217248365,0.053547475013782556,-0.062108871999676254,4.835235902659369,0.045307335668429385,0.004308314588995721,0.0001985583060613874,True
1,14,0.278969556743997,0.0531695604602324,-0.0617124260126069,4.674932897840676,0.053126051492186056,-0.06167224876930427,4.673744382403677,0.05922196534949157,0.0011885154369988271,0.0001534863475087032,True
1,15,0.2988959536542825,0.0527475258586064,-0.0613056758505023,4.98194414147567,0.05267274030876119,-0.061218654602361436,4.9778110644431965,0.11474134430815706,0.004133077032473231,0.00017537442912535578,True
1,16,0.318822350564568,0.0523254912569805,-0.0608989256883978,4.664857612180169,0.052323607235065316,-0.06089093429222242,4.664797414020689,0.008210478147386726,6.019815948032914e-05,0.00016841756480964835,True
1,17,0.3387487474748535,0.0519034566553545,-0.0604921755262931,4.222389662229802,0.05183216850714869,-0.060467018758041405,4.219007873374858,0.07559671331138221,0.003381788854944112,0.00021772092059641084,True
1,18,0.358675144385139,0.0514814220537285,-0.0600854253641886,4.172832341859841,0.051547803125999325,-0.060135746503881767,4.173494746352928,0.08329864258103888,0.0006624044930862993,0.0002921151725045356,True
1,19,0.3786015412954245,0.0510593874521025,-0.059678675202084,4.655907801821451,0.051006315056539235,-0.05964513193934517,4.654445802373277,0.06278399195646966,0.001461999448173934,0.0002105232593561153,True
1,20,0.39852793820571,0.0506373528504765,-0.0592719250399794,4.335675134701706,0.05072582102895014,-0.059334600065062,4.339306029621515,0.10841945107566467,0.003630894919808725,0.00012500888434224176,True
1,21,0.4184543351159955,0.0502153182488506,-0.0588651748778748,4.142949516336103,0.05029432760806467,-0.05893853838432445,4.143820568529927,0.10781782284022252,0.0008710521938235516,0.0002772579095444215,True
1,22,0.438380732026281,0.0497932836472246,-0.0584584247157702,4.044226198800598,0.049785112746038765,-0.05843898639961187,4.044008895919661,0.021085818961092736,0.0002173028809373534,0.00014241873217136827,True
1,23,0.4583071289365665,0.0493712490455986,-0.0580516745536656,3.930879148328016,0.049463729244879504,-0.05810677202294939,3.933271741278819,0.10764905192575758,0.002392592950803074,9.723083030195968e-05,True
1,24,0.4782335258468521,0.0489492144439727,-0.057644924391561,3.850790974563152,0.04896335158576089,-0.057646869033577644,3.8499502924384705,0.014270263154983394,0.0008406821246813578,0.00023822048837963662,True
1,25,0.4981599227571375,0.0485271798423467,-0.0572381742294564,4.232776790863776,0.04853982665632876,-0.05726424197467819,4.231987847462379,0.02897359564923003,0.0007889434013970131,0.000210530181106095,True
1,26,0.518086319667423,0.0481051452407207,-0.0568314240673518,4.089723372939801,0.04812862877262562,-0.05685108389723947,4.0906313929889375,0.030626543747888108,0.000908020049136482,0.00022491179204378882,True
1,27,0.5380127165777085,0.0476831106390947,-0.0564246739052472,4.190947643779576,0.04765833142698431,-0.05638642478463162,4.192528084058417,0.04557416571564291,0.0015804402788415217,0.000185127942285498,True
1,28,0.5579391134879941,0.0472610760374688,-0.0560179237431426,4.6440683856685725,0.04722568353380868,-0.055967266301045905,4.6433556176913315,0.061796486591968396,0.0007127679772409579,0.0002182258205706898,True
1,29,0.5778655103982796,0.0468390414358428,-0.055611173581038,4.757521602395825,0.04687688155498959,-0.05564802622524671,4.7577548490763935,0.05282037487766825,0.00023324668056812214,0.00020375351335785984,True
1,30,0.597791907308565,0.0464170068342168,-0.0552044234189334,4.5747646253540015,0.046437367386704634,-0.055243478788093915,4.575299351820733,0.044044000248323244,0.0005347264667312501,0.00015062121583796955,True
1,31,0.6177183042188505,0.0459949722325908,-0.0547976732568288,3.983384892703869,0.04594776720063538,-0.05474995522839698,3.9813772437846207,0.06712171987764405,0.002007648919248428,0.0001703850496668358,True
1,32,0.6376447011291361,0.0455729376309649,-0.0543909230947242,4.036917778425041,0.04554907410693543,-0.05439349388222231,4.035865931824426,0.024001598435637546,0.0010518466006148586,0.000142904897646335,True
1,33,0.6575710980394216,0.0451509030293389,-0.0539841729326196,3.688999859769682,0.045192273483124316,-0.05403516135137216,3.688390032782825,0.06566074392891108,0.000609826986857076,0.0002006244196104984,True
1,34,0.6774974949497071,0.0447288684277129,-0.053577422770515,3.9092353746431785,0.044662020838372035,-0.05352348616553519,3.906935388788868,0.08589387380618209,0.00229998585431046,0.0002770059869571678,True
1,35,0.6974238918599925,0.0443068338260869,-0.0531706726084105,4.582374538237509,0.044312934912594096,-0.053177433728796554,4.581821446579133,0.009106920744305776,0.0005530916583760259,0.00020102722506839784,True
1,36,0.7173502887702781,0.043884799224461,-0.0527639224463059,4.593214668266451,0.04391363868053936,-0.05276456751334929,4.5943061593787915,0.028846669450493443,0.0010914911123407478,0.00015471013887821192,True
1,37,0.7372766856805636,0.043462764622835,-0.0523571722842013,4.722123463931606,0.04343163714937936,-0.05233648538119598,4.721832403923069,0.03737469143261629,0.0002910600085366255,6.844670706939894e-05,True
1,38,0.7572030825908491,0.043040730021209,-0.0519504221220967,4.790105384367318,0.04305702099257387,-0.05196876112769565,4.788379720027626,0.02452987717803447,0.0017256643396921234,0.00029994378363700484,True
1,39,0.7771294795011345,0.042618695419583,-0.0515436719599921,4.755298396372132,0.042677121773004256,-0.05160489557524799,4.756458088406429,0.08462842217073092,0.0011596920342968886,0.00012548137184056947,True
1,40,0.7970558764114201,0.0421966608179571,-0.0511369217978875,4.366885215983361,0.042236907803624185,-0.051167670824881356,4.367489374517922,0.05064901298500542,0.0006041585345615275,0.00013034592117593572,True
1,41,0.8169822733217056,0.0417746262163311,-0.0507301716357829,4.848535348102206,0.04177247488322171,-0.05074028716635883,4.850767065070699,0.01034176933508548,0.002231716968493558,0.0001647132830429752,True
1,42,0.8369086702319911,0.0413525916147051,-0.0503234214736783,4.411071972992747,0.041378696029108944,-0.05034578892764202,4.412034221852131,0.034376495577456236,0.0009622488593841183,0.000193758499404859,True
1,43,0.8568350671422766,0.0409305570130792,-0.0499166713115737,4.010272551924711,0.04085471385763975,-0.049832609629189686,4.011732491589281,0.11321903847075647,0.0014599396645698093,0.00024293671691676905,True
1,44,0.8767614640525621,0.0405085224114532,-0.0495099211494691,3.983067071105457,0.04044590877233378,-0.04944162275214096,3.9829529238452617,0.09265602452819786,0.00011414726019554067,0.0002791132625804834,True
1,45,0.8966878609628476,0.0400864878098272,-0.0491031709873645,4.248730402514968,0.04007214790598506,-0.049064256658525165,4.249750954172465,0.04147237431372275,0.0010205516574970375,0.00014977804389153788,True
1,46,0.9166142578731332,0.0396644532082012,-0.0486964208252599,3.997982662764952,0.03962521287857562,-0.0486601065445012,3.998171005463693,0.05346522660707232,0.0001883426987410175,0.00016532137868085784,True
1,47,0.9365406547834186,0.0392424186065752,-0.0482896706631553,4.068158521268496,0.03918324498623293,-0.04827303264353385,4.066953527995894,0.06146821163280448,0.0012049932726023727,0.00016446413734319003,True
1,48,0.9564670516937042,0.0388203840049493,-0.0478829205010507,3.979266609592571,0.03887675180079859,-0.04792084682253901,3.977588845141332,0.06793919539221735,0.0016777644512391277,0.00018436366454575666,True
1,49,0.9763934486039896,0.0383983494033233,-0.0474761703389461,3.916992395985941,0.038434923170633385,-0.04752708185283939,3.9170982950732833,0.06268670275392649,0.00010589908734237596,0.000116435277291947,True
1,50,0.9963198455142752,0.0379763148016973,-0.0470694201768415,4.39540681619386,0.037993990268836875,-0.047085724943615966,4.394366019825157,0.024047194392938707,0.001040796368703134,0.00018382896822666614,True
1,51,1.0162462424245606,0.0375542802000713,-0.0466626700147369,4.551030216510003,0.0375867516736793,-0.04669031312543373,4.549542774124756,0.04264432162987296,0.0014874423852466734,0.00012921676902661282,True
1,52,1.036172639334846,0.0371322455984454,-0.0462559198526323,4.782580510303306,0.03712788323512146,-0.04627439056884468,4.7847589970960405,0.01897887170430237,0.0021784867927348017,0.0002099757270576607,True
1,53,1.0560990362451317,0.0367102109968194,-0.0458491696905277,5.324402796158253,0.03672483586180973,-0.04587581289934823,5.3245349505738275,0.030393210627373247,0.00013215441557434815,0.00017737943745859696,True
1,54,1.076025433155417,0.0362881763951934,-0.0454424195284231,5.588737054438248,0.036281295522361055,-0.04542685079719437,5.589271446832104,0.017021510009611975,0.000534392393856109,0.00031659835451976735,True
