trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,4.889102610608874,-0.0513021935500558,0.014118369264476849,0.0,-51.302193550055804,14.118369264476849,0.0,4.9838975513374475,5.932285765335996,16.84150915832446,-101.01798615537119,-138.14716421748727,-30.83484962714155,90.0,16.84150915832442,0.2939397858175408,-1.7630964621452754,-2.411122867888449,-0.538169650350966,1.5707963267948966,0.2939397858175401
1,1,Line_T01_0001,0.019955520859628057,4.889102610608874,-0.05087023880407843,0.01425980323767955,0.0,-50.870238804078426,14.259803237679549,0.0,4.9838975513374475,6.146008866293324,16.84302555324344,-101.06475016332844,-138.08160513711465,-30.85364469955692,90.0,16.8430255532434,0.2939662519016375,-1.7639126480555583,-2.409978646081367,-0.538497686247765,1.5707963267948966,0.29396625190163683
1,2,Line_T01_0002,0.039911041719256114,4.889102610608874,-0.050438284058101066,0.014401237210882248,0.0,-50.43828405810107,14.401237210882249,0.0,4.9838975513374475,5.949527735347276,16.84453839396461,-101.11148097493052,-138.01602443803324,-30.872494587036254,90.0,16.84453839396457,0.29399265595328017,-1.7647282545801435,-2.4088340469566365,-0.5388266788479097,1.5707963267948966,0.29399265595327945
1,3,Line_T01_0003,0.059866562578884175,4.889102610608874,-0.0500063293121237,0.014542671184084949,0.0,-50.0063293121237,14.542671184084949,0.0,4.9838975513374475,6.681816108170096,16.846047692929968,-101.15817878406169,-137.95042211571788,-30.891399100220447,90.0,16.84604769292993,0.2940189981896226,-1.7655432851029504,-2.407689070435279,-0.5391566248464605,1.5707963267948966,0.29401899818962196
1,4,Line_T01_0004,0.07982208343851223,4.889102610608874,-0.049574374566146336,0.014684105157287651,0.0,-49.57437456614633,14.68410515728765,0.0,4.9838975513374475,6.301478798621451,16.84755346252377,-101.20484378362026,-137.8847981654205,-30.910358050959232,90.0,16.84755346252373,0.29404527882681086,-1.7663577429906892,-2.4065437164344248,-0.5394875209595758,1.5707963267948966,0.2940452788268102
1,5,Line_T01_0005,0.09977760429814028,4.889102610608874,-0.04914241982016896,0.014825539130490348,0.0,-49.14241982016896,14.825539130490348,0.0,4.9838975513374475,6.437789597604585,16.849055715072733,-101.2514761655254,-137.81915258217103,-30.929371252303575,90.0,16.849055715072694,0.2940714980799868,-1.7671716315929813,-2.4053979848673293,-0.5398193639243792,1.5707963267948966,0.2940714980799861
1,6,Line_T01_0006,0.11973312515776835,4.889102610608874,-0.04871046507419159,0.01496697310369305,0.0,-48.71046507419159,14.96697310369305,0.0,4.9838975513374475,6.602032268700715,16.85055446284643,-101.29807612072473,-137.7534853607781,-30.948438518497195,90.0,16.85055446284639,0.2940976561632947,-1.7679849542424915,-2.4042518756433866,-0.540152150498812,1.5707963267948966,0.29409765616329403
1,7,Line_T01_0007,0.1396886460173964,4.889102610608874,-0.04827851032821423,0.01510840707689575,0.0,-48.27851032821423,15.10840707689575,0.0,4.9838975513374475,7.064472039195485,16.85204971805763,-101.34464383920074,-137.6877964958303,-30.967559664968974,90.0,16.85204971805759,0.2941237532898877,-1.7687977142550397,-2.4031053886681497,-0.5404858774615007,1.5707963267948966,0.29412375328988705
1,8,Line_T01_0008,0.15964416687702446,4.889102610608874,-0.04784655558223686,0.01524984105009845,0.0,-47.84655558223686,15.24984105009845,0.0,4.9838975513374475,7.110876390589095,16.853541492862572,-101.39117950997822,-137.62208598169696,-30.98673450832484,90.0,16.853541492862533,0.2941497896719323,-1.7696099149297306,-2.4019585238433447,-0.5408205416116147,1.5707963267948966,0.2941497896719316
1,9,Line_T01_0009,0.17959968773665252,4.889102610608874,-0.047414600836259486,0.01539127502330115,0.0,-47.41460083625949,15.39127502330115,0.0,4.9838975513374475,6.924948130401258,16.855029799361347,-101.43768332113105,-137.55635381252907,-31.005962866339882,90.0,16.855029799361308,0.29417576552061475,-1.7704215595490733,-2.400811281066887,-0.5411561397687294,1.5707963267948966,0.2941757655206141
