trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,2.0870757242410423,0.025589174312670326,0.07772168574199306,0.0,25.589174312670327,77.72168574199306,0.0,14.988524527734528,15.555586828895883,21.501168593199896,-109.42462766018274,-125.38460318908182,-35.190769150735534,90.0,21.501168593199893,0.37526618497773545,-1.9098200354390475,-2.1883741569560597,-0.6141947879895838,1.5707963267948966,0.3752661849777354
1,1,Line_T01_0001,0.019876911659438497,2.0870757242410423,0.02569950332650759,0.07640406714376312,0.0,25.69950332650759,76.40406714376311,0.0,14.988524527734528,15.967784746903526,21.347033288910957,-109.41469932102795,-125.40069498380795,-35.18460569516408,90.0,21.34703328891092,0.37257601642433014,-1.909646753231542,-2.188655011756586,-0.6140872153965615,1.5707963267948966,0.3725760164243295
1,2,Line_T01_0002,0.039753823318876995,2.0870757242410423,0.02580983234034485,0.07508644854553316,0.0,25.80983234034485,75.08644854553316,0.0,14.988524527734528,15.892167155203126,21.192741041353525,-109.40512224725097,-125.41621546954721,-35.17866228320183,90.0,21.192741041353486,0.36988310869415075,-1.9094796017614273,-2.1889258953342448,-0.6139834832890179,1.5707963267948966,0.3698831086941501
1,3,Line_T01_0003,0.05963073497831549,2.0870757242410423,0.025920161354182115,0.07376882994730323,0.0,25.920161354182113,73.76882994730323,0.0,14.988524527734528,15.17494838040126,21.038293988479253,-109.39589671105348,-125.43116441829748,-35.17293887064905,90.0,21.038293988479214,0.36718749910149295,-1.9093185857795192,-2.189186803709649,-0.6138835908955218,1.5707963267948966,0.3671874991014923
1,4,Line_T01_0004,0.07950764663775399,2.0870757242410423,0.026030490368019375,0.07245121134907327,0.0,26.030490368019375,72.45121134907328,0.0,14.988524527734528,15.054926126237774,20.883694279952273,-109.38702297503085,-125.44554161017757,-35.16743541479157,90.0,20.88369427995223,0.3644892251650736,-1.9091637098689713,-2.1894377330451475,-0.6137875374705707,1.5707963267948966,0.36448922516507287
1,5,Line_T01_0005,0.09938455829719249,2.0870757242410423,0.02614081938185664,0.07113359275084333,0.0,26.140819381856637,71.13359275084333,0.0,14.988524527734528,15.253644929229877,20.72894407697981,-109.37850129212195,-125.45934683346081,-35.16215187441723,90.0,20.728944076979772,0.3617883246050746,-1.9090149784444002,-2.189678679645413,-0.6136953222948764,1.5707963267948966,0.36178832460507393
1,6,Line_T01_0006,0.11926146995663098,2.0870757242410423,0.026251148395693903,0.06981597415261338,0.0,26.251148395693903,69.81597415261338,0.0,14.988524527734528,15.34507780504431,20.574045552140394,-109.3703319055606,-125.47257988460804,-35.157088209831386,90.0,20.57404555214036,0.35908483534014457,-1.9088723957510365,-2.189909639958017,-0.6136069446756367,1.5707963267948966,0.35908483534014396
1,7,Line_T01_0007,0.13913838161606948,2.0870757242410423,0.026361477409531164,0.06849835555438344,0.0,26.361477409531165,68.49835555438344,0.0,14.988524527734528,15.229205061953051,20.41900088920989,-109.36251504882898,-125.48524056829908,-35.15224438287196,90.0,20.41900088920985,0.35637879548436247,-1.908735965863913,-2.1901306105739793,-0.6135224039467979,1.5707963267948966,0.3563787954843618
1,8,Line_T01_0008,0.15901529327550798,2.0870757242410423,0.02647180642336843,0.0671807369561535,0.0,26.47180642336843,67.1807369561535,0.0,14.988524527734528,15.720023097653051,20.263812282985295,-109.3550509456127,-125.497328697463,-35.14762035692429,90.0,20.263812282985256,0.3536702433441623,-1.9086056926870802,-2.190341588228296,-0.6134416994693135,1.5707963267948966,0.35367024334416164
1,9,Line_T01_0009,0.17889220493494648,2.0870757242410423,0.026582135437205688,0.06586311835792354,0.0,26.58213543720569,65.86311835792354,0.0,14.988524527734528,15.885537074695197,20.108481939106102,-109.3479398097579,-125.50884409330706,-35.143216096935035,90.0,20.108481939106063,0.3509592174152154,-1.9084815799528574,-2.1905425698004453,-0.613364830631387,1.5707963267948966,0.3509592174152147
