seed,trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N
1831554672,1,0,Line_T01_0000,0.0,2.0870757242410423,0.025589174312670326,0.07772168574199306,0.0,25.589174312670327,77.72168574199306,0.0,14.988524527734528,15.555586828895883
1831554672,1,1,Line_T01_0001,0.019876911659438497,2.0870757242410423,0.02569950332650759,0.07640406714376312,0.0,25.69950332650759,76.40406714376311,0.0,14.988524527734528,15.967784746903526
1831554672,1,2,Line_T01_0002,0.039753823318876995,2.0870757242410423,0.02580983234034485,0.07508644854553316,0.0,25.80983234034485,75.08644854553316,0.0,14.988524527734528,15.892167155203126
1831554672,1,3,Line_T01_0003,0.05963073497831549,2.0870757242410423,0.025920161354182115,0.07376882994730323,0.0,25.920161354182113,73.76882994730323,0.0,14.988524527734528,15.17494838040126
1831554672,1,4,Line_T01_0004,0.07950764663775399,2.0870757242410423,0.026030490368019375,0.07245121134907327,0.0,26.030490368019375,72.45121134907328,0.0,14.988524527734528,15.054926126237774
1831554672,1,5,Line_T01_0005,0.09938455829719249,2.0870757242410423,0.02614081938185664,0.07113359275084333,0.0,26.140819381856637,71.13359275084333,0.0,14.988524527734528,15.253644929229877
1831554672,1,6,Line_T01_0006,0.11926146995663098,2.0870757242410423,0.026251148395693903,0.06981597415261338,0.0,26.251148395693903,69.81597415261338,0.0,14.988524527734528,15.34507780504431
1831554672,1,7,Line_T01_0007,0.13913838161606948,2.0870757242410423,0.026361477409531164,0.06849835555438344,0.0,26.361477409531165,68.49835555438344,0.0,14.988524527734528,15.229205061953051
1831554672,1,8,Line_T01_0008,0.15901529327550798,2.0870757242410423,0.02647180642336843,0.0671807369561535,0.0,26.47180642336843,67.1807369561535,0.0,14.988524527734528,15.720023097653051
1831554672,1,9,Line_T01_0009,0.17889220493494648,2.0870757242410423,0.026582135437205688,0.06586311835792354,0.0,26.58213543720569,65.86311835792354,0.0,14.988524527734528,15.885537074695197
1831554672,1,10,Line_T01_0010,0.19876911659438498,2.0870757242410423,0.026692464451042952,0.0645454997596936,0.0,26.69246445104295,64.54549975969361,0.0,14.988524527734528,15.885283072132523
1831554672,1,11,Line_T01_0011,0.21864602825382348,2.0870757242410423,0.026802793464880213,0.06322788116146366,0.0,26.802793464880214,63.227881161463664,0.0,14.988524527734528,15.620764314444958
1831554672,1,12,Line_T01_0012,0.23852293991326196,2.0870757242410423,0.026913122478717477,0.0619102625632337,0.0,26.913122478717476,61.9102625632337,0.0,14.988524527734528,15.305496143158809
1831554672,1,13,Line_T01_0013,0.25839985157270046,2.0870757242410423,0.027023451492554737,0.06059264396500376,0.0,27.023451492554738,60.59264396500376,0.0,14.988524527734528,15.80908558365731
1831554672,1,14,Line_T01_0014,0.27827676323213896,2.0870757242410423,0.027133780506392,0.05927502536677382,0.0,27.133780506392,59.275025366773825,0.0,14.988524527734528,16.106952372777645
1831554672,1,15,Line_T01_0015,0.29815367489157746,2.0870757242410423,0.02724410952022927,0.05795740676854387,0.0,27.24410952022927,57.95740676854387,0.0,14.988524527734528,16.554033311507684
1831554672,1,16,Line_T01_0016,0.31803058655101596,2.0870757242410423,0.027354438534066525,0.05663978817031392,0.0,27.354438534066524,56.63978817031392,0.0,14.988524527734528,16.833800584807744
1831554672,1,17,Line_T01_0017,0.33790749821045446,2.0870757242410423,0.02746476754790379,0.05532216957208397,0.0,27.46476754790379,55.322169572083965,0.0,14.988524527734528,16.370906881393267
1831554672,1,18,Line_T01_0018,0.35778440986989296,2.0870757242410423,0.02757509656174105,0.054004550973854024,0.0,27.57509656174105,54.00455097385402,0.0,14.988524527734528,16.672197656980188
1831554672,1,19,Line_T01_0019,0.37766132152933146,2.0870757242410423,0.027685425575578314,0.052686932375624086,0.0,27.685425575578314,52.68693237562409,0.0,14.988524527734528,17.050746507277097
1831554672,1,20,Line_T01_0020,0.39753823318876996,2.0870757242410423,0.027795754589415578,0.051369313777394135,0.0,27.795754589415576,51.36931377739413,0.0,14.988524527734528,16.83091531536375
1831554672,1,21,Line_T01_0021,0.41741514484820846,2.0870757242410423,0.02790608360325284,0.05005169517916419,0.0,27.906083603252842,50.05169517916419,0.0,14.988524527734528,16.367062347586455
1831554672,1,22,Line_T01_0022,0.43729205650764696,2.0870757242410423,0.028016412617090102,0.04873407658093424,0.0,28.0164126170901,48.73407658093424,0.0,14.988524527734528,16.25954214740673
1831554672,1,23,Line_T01_0023,0.45716896816708547,2.0870757242410423,0.028126741630927363,0.0474164579827043,0.0,28.126741630927363,47.4164579827043,0.0,14.988524527734528,16.45607200152617
1831554672,1,24,Line_T01_0024,0.4770458798265239,2.0870757242410423,0.02823707064476463,0.04609883938447436,0.0,28.23707064476463,46.09883938447436,0.0,14.988524527734528,16.338110519459757
1831554672,1,25,Line_T01_0025,0.4969227914859624,2.0870757242410423,0.02834739965860189,0.0447812207862444,0.0,28.34739965860189,44.7812207862444,0.0,14.988524527734528,16.13090595525123
1831554672,1,26,Line_T01_0026,0.5167997031454009,2.0870757242410423,0.02845772867243915,0.043463602188014455,0.0,28.457728672439153,43.463602188014455,0.0,14.988524527734528,16.243917697599382
1831554672,1,27,Line_T01_0027,0.5366766148048394,2.0870757242410423,0.02856805768627642,0.04214598358978451,0.0,28.56805768627642,42.145983589784514,0.0,14.988524527734528,16.89230397221646
1831554672,1,28,Line_T01_0028,0.5565535264642779,2.0870757242410423,0.02867838670011368,0.04082836499155457,0.0,28.67838670011368,40.828364991554565,0.0,14.988524527734528,17.007558357070785
1831554672,1,29,Line_T01_0029,0.5764304381237164,2.0870757242410423,0.02878871571395094,0.03951074639332462,0.0,28.78871571395094,39.510746393324624,0.0,14.988524527734528,16.805661759149086
1831554672,1,30,Line_T01_0030,0.5963073497831549,2.0870757242410423,0.028899044727788203,0.03819312779509468,0.0,28.899044727788205,38.193127795094675,0.0,14.988524527734528,16.953192282922856
1831554672,1,31,Line_T01_0031,0.6161842614425934,2.0870757242410423,0.029009373741625464,0.03687550919686472,0.0,29.009373741625463,36.87550919686472,0.0,14.988524527734528,17.254673880040283
1831554672,1,32,Line_T01_0032,0.6360611731020319,2.0870757242410423,0.029119702755462724,0.035557890598634775,0.0,29.119702755462725,35.55789059863478,0.0,14.988524527734528,17.29091703152307
1831554672,1,33,Line_T01_0033,0.6559380847614704,2.0870757242410423,0.029230031769299992,0.03424027200040483,0.0,29.23003176929999,34.24027200040483,0.0,14.988524527734528,17.31612908549832
1831554672,1,34,Line_T01_0034,0.6758149964209089,2.0870757242410423,0.029340360783137256,0.03292265340217489,0.0,29.340360783137257,32.92265340217489,0.0,14.988524527734528,16.735591087586663
1831554672,1,35,Line_T01_0035,0.6956919080803474,2.0870757242410423,0.029450689796974516,0.03160503480394495,0.0,29.450689796974515,31.60503480394495,0.0,14.988524527734528,16.8247548870474
1831554672,1,36,Line_T01_0036,0.7155688197397859,2.0870757242410423,0.02956101881081178,0.03028741620571499,0.0,29.56101881081178,30.28741620571499,0.0,14.988524527734528,17.174195811946873
1831554672,1,37,Line_T01_0037,0.7354457313992244,2.0870757242410423,0.02967134782464904,0.02896979760748504,0.0,29.67134782464904,28.96979760748504,0.0,14.988524527734528,16.828879437879877
1831554672,1,38,Line_T01_0038,0.7553226430586629,2.0870757242410423,0.0297816768384863,0.0276521790092551,0.0,29.7816768384863,27.6521790092551,0.0,14.988524527734528,17.051731300459135
1831554672,1,39,Line_T01_0039,0.7751995547181014,2.0870757242410423,0.02989200585232357,0.026334560411025155,0.0,29.892005852323567,26.334560411025155,0.0,14.988524527734528,16.856264602445883
1831554672,1,40,Line_T01_0040,0.7950764663775399,2.0870757242410423,0.03000233486616083,0.02501694181279521,0.0,30.00233486616083,25.01694181279521,0.0,14.988524527734528,16.722602895455182
1831554672,1,41,Line_T01_0041,0.8149533780369784,2.0870757242410423,0.030112663879998093,0.02369932321456527,0.0,30.11266387999809,23.69932321456527,0.0,14.988524527734528,17.248091216790314
1831554672,1,42,Line_T01_0042,0.8348302896964169,2.0870757242410423,0.030222992893835354,0.02238170461633531,0.0,30.222992893835354,22.381704616335313,0.0,14.988524527734528,16.587703916351067
1831554672,1,43,Line_T01_0043,0.8547072013558554,2.0870757242410423,0.030333321907672618,0.02106408601810537,0.0,30.333321907672616,21.06408601810537,0.0,14.988524527734528,16.368503419278493
1831554672,1,44,Line_T01_0044,0.8745841130152939,2.0870757242410423,0.030443650921509878,0.01974646741987542,0.0,30.443650921509878,19.74646741987542,0.0,14.988524527734528,16.662916088736903
1831554672,1,45,Line_T01_0045,0.8944610246747324,2.0870757242410423,0.030553979935347142,0.018428848821645475,0.0,30.553979935347144,18.428848821645474,0.0,14.988524527734528,16.737777732772088
1831554672,1,46,Line_T01_0046,0.9143379363341709,2.0870757242410423,0.030664308949184406,0.017111230223415534,0.0,30.664308949184406,17.111230223415536,0.0,14.988524527734528,15.913526400264942
1831554672,1,47,Line_T01_0047,0.9342148479936094,2.0870757242410423,0.03077463796302167,0.01579361162518559,0.0,30.77463796302167,15.79361162518559,0.0,14.988524527734528,15.5304820475655
1831554672,1,48,Line_T01_0048,0.9540917596530478,2.0870757242410423,0.030884966976858934,0.014475993026955642,0.0,30.884966976858934,14.475993026955642,0.0,14.988524527734528,15.554382959332582
1831554672,1,49,Line_T01_0049,0.9739686713124863,2.0870757242410423,0.03099529599069619,0.013158374428725701,0.0,30.995295990696192,13.1583744287257,0.0,14.988524527734528,15.827531147709353
1831554672,1,50,Line_T01_0050,0.9938455829719248,2.0870757242410423,0.031105625004533455,0.01184075583049575,0.0,31.105625004533454,11.84075583049575,0.0,14.988524527734528,15.530795474423888
1831554672,1,51,Line_T01_0051,1.0137224946313634,2.0870757242410423,0.03121595401837072,0.010523137232265799,0.0,31.21595401837072,10.523137232265798,0.0,14.988524527734528,15.586311221318107
1831554672,1,52,Line_T01_0052,1.0335994062908018,2.0870757242410423,0.03132628303220798,0.009205518634035858,0.0,31.326283032207982,9.205518634035858,0.0,14.988524527734528,15.521267147295287
1831554672,1,53,Line_T01_0053,1.0534763179502404,2.0870757242410423,0.03143661204604524,0.007887900035805907,0.0,31.43661204604524,7.887900035805907,0.0,14.988524527734528,15.52776092371754
1831554672,1,54,Line_T01_0054,1.0733532296096788,2.0870757242410423,0.031546941059882504,0.006570281437575966,0.0,31.546941059882503,6.570281437575966,0.0,14.988524527734528,15.312206361740808
1831554672,1,55,Line_T01_0055,1.0932301412691174,2.0870757242410423,0.03165727007371977,0.0052526628393460145,0.0,31.65727007371977,5.252662839346015,0.0,14.988524527734528,15.048351170387058
1831554672,1,56,Line_T01_0056,1.1131070529285558,2.0870757242410423,0.031767599087557025,0.00393504424111607,0.0,31.767599087557024,3.93504424111607,0.0,14.988524527734528,13.93467305366759
1831554672,1,57,Line_T01_0057,1.1329839645879944,2.0870757242410423,0.031877928101394296,0.002617425642886119,0.0,31.877928101394296,2.617425642886119,0.0,14.988524527734528,14.343549023827713
1831554672,1,58,Line_T01_0058,1.1528608762474328,2.0870757242410423,0.03198825711523155,0.0012998070446561677,0.0,31.98825711523155,1.2998070446561676,0.0,14.988524527734528,14.247977256338027
1831554672,1,59,Line_T01_0059,1.1727377879068714,2.0870757242410423,0.032098586129068817,-1.781155357376968e-05,0.0,32.09858612906881,-0.01781155357376968,0.0,14.988524527734528,14.4439902586463
1831554672,1,60,Line_T01_0060,1.1926146995663098,2.0870757242410423,0.03220891514290608,-0.001335430151803714,0.0,32.20891514290608,-1.335430151803714,0.0,14.988524527734528,14.473450293621335
1831554672,1,61,Line_T01_0061,1.2124916112257484,2.0870757242410423,0.032319244156743344,-0.0026530487500336652,0.0,32.319244156743345,-2.6530487500336655,0.0,14.988524527734528,13.473108310428948
1831554672,1,62,Line_T01_0062,1.2323685228851868,2.0870757242410423,0.03242957317058061,-0.0039706673482636096,0.0,32.42957317058061,-3.9706673482636097,0.0,14.988524527734528,13.349333524042818
1831554672,1,63,Line_T01_0063,1.2522454345446254,2.0870757242410423,0.03253990218441787,-0.005288285946493564,0.0,32.53990218441787,-5.2882859464935645,0.0,14.988524527734528,13.246930564362797
1831554672,1,64,Line_T01_0064,1.2721223462040638,2.0870757242410423,0.03265023119825513,-0.006605904544723495,0.0,32.65023119825513,-6.6059045447234945,0.0,14.988524527734528,13.081175361817943
1831554672,1,65,Line_T01_0065,1.2919992578635022,2.0870757242410423,0.03276056021209239,-0.007923523142953432,0.0,32.76056021209239,-7.9235231429534325,0.0,14.988524527734528,12.82971239823722
1831554672,1,66,Line_T01_0066,1.3118761695229408,2.0870757242410423,0.03287088922592966,-0.009241141741183394,0.0,32.87088922592966,-9.241141741183394,0.0,14.988524527734528,13.221533862471924
1831554672,1,67,Line_T01_0067,1.3317530811823792,2.0870757242410423,0.032981218239766914,-0.010558760339413331,0.0,32.98121823976692,-10.55876033941333,0.0,14.988524527734528,13.328536818594143
1831554672,1,68,Line_T01_0068,1.3516299928418178,2.0870757242410423,0.03309154725360418,-0.011876378937643293,0.0,33.091547253604176,-11.876378937643294,0.0,14.988524527734528,12.643394089161642
1831554672,1,69,Line_T01_0069,1.3715069045012562,2.0870757242410423,0.03320187626744144,-0.01319399753587323,0.0,33.20187626744144,-13.19399753587323,0.0,14.988524527734528,12.986903419559404
1831554672,1,70,Line_T01_0070,1.3913838161606948,2.0870757242410423,0.033312205281278706,-0.014511616134103174,0.0,33.31220528127871,-14.511616134103175,0.0,14.988524527734528,12.986712931666837
1831554672,1,71,Line_T01_0071,1.4112607278201332,2.0870757242410423,0.03342253429511596,-0.015829234732333112,0.0,33.422534295115966,-15.829234732333111,0.0,14.988524527734528,12.799978044223788
1831554672,1,72,Line_T01_0072,1.4311376394795718,2.0870757242410423,0.033532863308953234,-0.017146853330563074,0.0,33.53286330895323,-17.146853330563072,0.0,14.988524527734528,12.58512759767479
1831554672,1,73,Line_T01_0073,1.4510145511390102,2.0870757242410423,0.03364319232279049,-0.01846447192879301,0.0,33.64319232279049,-18.46447192879301,0.0,14.988524527734528,11.984125726687315
1831554672,1,74,Line_T01_0074,1.4708914627984488,2.0870757242410423,0.03375352133662776,-0.019782090527022973,0.0,33.75352133662776,-19.782090527022973,0.0,14.988524527734528,11.69761839301955
1831554672,1,75,Line_T01_0075,1.4907683744578872,2.0870757242410423,0.03386385035046502,-0.021099709125252896,0.0,33.86385035046502,-21.099709125252897,0.0,14.988524527734528,12.218830144748134
1831554672,1,76,Line_T01_0076,1.5106452861173258,2.0870757242410423,0.03397417936430228,-0.022417327723482854,0.0,33.97417936430228,-22.417327723482853,0.0,14.988524527734528,12.125216553032683
1831554672,1,77,Line_T01_0077,1.5305221977767642,2.0870757242410423,0.03408450837813954,-0.023734946321712795,0.0,34.08450837813954,-23.734946321712794,0.0,14.988524527734528,12.13728281318378
1831554672,1,78,Line_T01_0078,1.5503991094362028,2.0870757242410423,0.03419483739197681,-0.025052564919942753,0.0,34.19483739197681,-25.052564919942753,0.0,14.988524527734528,12.320662056918534
1831554672,1,79,Line_T01_0079,1.5702760210956412,2.0870757242410423,0.03430516640581407,-0.026370183518172694,0.0,34.30516640581407,-26.370183518172695,0.0,14.988524527734528,11.932008425949954
