trial,sample,time_s,target_name,contact_x_m,contact_y_m,sensor_id,weight,current_force_N,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,measured_force_sum_N,transmission_efficiency
1,0,0.0,Line_T01_0000,0.025589174312670326,0.07772168574199306,1,0.020014167396655458,15.555586828895883,0.005844936552884734,-0.0017138155337081934,-0.19162657050568352,-0.03224349245040167,0.022401798256791783,-8.394450702695449e-06,9.450806336111256,0.6075506144554794
1,0,0.0,Line_T01_0000,0.025589174312670326,0.07772168574199306,2,0.04205479999179014,15.555586828895883,0.005421151613126911,0.0023990734059341425,-0.3920343180425521,-0.06776410986615956,-0.026712213030324027,-2.2481084739947075e-05,9.450806336111256,0.6075506144554794
1,0,0.0,Line_T01_0000,0.025589174312670326,0.07772168574199306,3,0.4014675273869849,15.555586828895883,-0.0023422289906498087,0.004104479903324958,-3.7941923660251304,0.0577466979195529,-0.2551545220304166,-1.2718587232655033e-05,9.450806336111256,0.6075506144554794
1,0,0.0,Line_T01_0000,0.025589174312670326,0.07772168574199306,4,0.1910615806321003,15.555586828895883,-0.005496820070733945,0.007648323752225096,-1.8070579935248718,0.027481856567742994,0.21368457166178528,-2.8681714247029738e-05,9.450806336111256,0.6075506144554794
1,0,0.0,Line_T01_0000,0.025589174312670326,0.07772168574199306,5,0.3454019245924693,15.555586828895883,-0.0017780086082843601,-0.0038876720567427793,-3.2658910762665547,-0.2533125951995088,0.08339164150674355,-2.0725548207181658e-05,9.450806336111256,0.6075506144554794
1,1,0.019876911659438497,Line_T01_0001,0.02569950332650759,0.07640406714376312,1,0.020566687721060718,15.967784746903526,0.005887130057647977,-0.001308699562103388,-0.19511139831248384,-0.0339164515098892,0.023744059247880714,-1.2165499072173366e-06,9.71880727371128,0.6086509448717332
1,1,0.019876911659438497,Line_T01_0001,0.02569950332650759,0.07640406714376312,2,0.043354635837156714,15.967784746903526,-0.01366903702653109,-0.012494204707075046,-0.41655839070411377,-0.07140442527974805,-0.028377669826641267,-2.822338809312548e-05,9.71880727371128,0.6086509448717332
1,1,0.019876911659438497,Line_T01_0001,0.02569950332650759,0.07640406714376312,3,0.3983410629296138,15.967784746903526,-0.002131456645231739,0.005146208922705133,-3.87792096148224,0.06413252010933894,-0.26036779150425887,-3.9427209212619966e-05,9.71880727371128,0.6086509448717332
1,1,0.019876911659438497,Line_T01_0001,0.02569950332650759,0.07640406714376312,4,0.18896652092803543,15.967784746903526,-0.004876344801486152,-0.004033861881262036,-1.8354927404338317,0.03042004382960954,0.21791714874914397,-2.4076661245415465e-06,9.71880727371128,0.6086509448717332
1,1,0.019876911659438497,Line_T01_0001,0.02569950332650759,0.07640406714376312,5,0.3487710925841333,15.967784746903526,0.005612317765000341,-0.008898643370153815,-3.3936954707199556,-0.25902737725997554,0.08712789117319145,-1.203349623955109e-05,9.71880727371128,0.6086509448717332
1,2,0.039753823318876995,Line_T01_0002,0.02580983234034485,0.07508644854553316,1,0.0211315889169306,15.892167155203126,0.00254464456138363,-0.008696055440059967,-0.2031142885867674,-0.03448587119021998,0.024380501651083148,5.75299702466085e-06,9.719216985472958,0.6115727886923759
1,2,0.039753823318876995,Line_T01_0002,0.02580983234034485,0.07508644854553316,2,0.044688574135190326,15.892167155203126,-0.009020265972489415,-0.0009751271102103207,-0.43244402764314355,-0.07292910230352305,-0.029149707673645706,-3.0067057063996878e-05,9.719216985472958,0.6115727886923759
1,2,0.039753823318876995,Line_T01_0002,0.02580983234034485,0.07508644854553316,3,0.395185394592326,15.892167155203126,-0.005476392171681213,0.002416819682842539,-3.84543346406376,0.06860987427619634,-0.25752723457895355,4.185441957057707e-06,9.719216985472958,0.6115727886923759
1,2,0.039753823318876995,Line_T01_0002,0.02580983234034485,0.07508644854553316,4,0.18686910690811434,15.892167155203126,-0.0024616977051186944,-0.0034955510752893945,-1.8161365851407232,0.032442132664963215,0.2153583611854229,-3.368306565600395e-05,9.719216985472958,0.6115727886923759
1,2,0.039753823318876995,Line_T01_0002,0.02580983234034485,0.07508644854553316,5,0.35212533544743874,15.892167155203126,-0.0057756085240104294,-0.008248236762216778,-3.422049082906662,-0.25667852688183135,0.0881788544926192,-5.090508122092046e-05,9.719216985472958,0.6115727886923759
