trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,4.941746433750804,0.05907804488299609,-0.06740692828207132,0.0,59.07804488299609,-67.40692828207132,0.0,4.746569241706239,4.406303431632736,3.914124804936227,-112.48658506829638,-120.32722490394289,-37.186190027760844,90.0,3.9141248049361987,0.06831436518011796,-1.9632612737664623,-2.100106254361521,-0.6490214522567083,1.5707963267948966,0.06831436518011746
1,1,Line_T01_0001,0.019926396910285502,4.941746433750804,0.058656010281370116,-0.06700017811996672,0.0,58.656010281370115,-67.00017811996672,0.0,4.746569241706239,4.17605234474117,3.963644972109048,-112.44115284164722,-120.40357137642103,-37.155275781931735,90.0,3.9636449721090066,0.0691786551434217,-1.9624683318249223,-2.1014387516785478,-0.6484818968812194,1.5707963267948966,0.06917865514342098
1,2,Line_T01_0002,0.039852793820571004,4.941746433750804,0.05823397567974414,-0.06659342795786213,0.0,58.23397567974414,-66.59342795786213,0.0,4.746569241706239,4.878091128606036,4.0132512971354055,-112.39573847041481,-120.47985053329063,-37.12441099629454,90.0,4.013251297135365,0.0700444488449461,-1.9616757015191937,-2.1027700741165676,-0.6479432047489282,1.5707963267948966,0.07004444884494539
1,3,Line_T01_0003,0.05977919073085651,4.941746433750804,0.05781194107811817,-0.06618667779575754,0.0,57.81194107811817,-66.18667779575755,0.0,4.746569241706239,5.240913235598602,4.062943953291763,-112.35034192531256,-120.55606237763187,-37.093595697055555,90.0,4.062943953291722,0.07091174930893596,-1.9608833823381293,-2.1041002217293396,-0.6474053763172205,1.5707963267948966,0.07091174930893525
1,4,Line_T01_0004,0.07970558764114201,4.941746433750804,0.05738990647649219,-0.06577992763365294,0.0,57.38990647649219,-65.77992763365293,0.0,4.746569241706239,5.806651261250907,4.112723114085812,-112.30496317734612,-120.63220691193953,-37.062829910714356,90.0,4.112723114085771,0.0717805595636718,-1.9600913737756824,-2.105429194560406,-0.6468684120486015,1.5707963267948966,0.07178055956367109
1,5,Line_T01_0005,0.09963198455142751,4.941746433750804,0.05696787187486622,-0.06537317747154833,0.0,56.96787187486622,-65.37317747154833,0.0,4.746569241706239,6.2403875955831944,4.162588953255226,-112.25960219781389,-120.7082841381234,-37.03211366406271,90.0,4.162588953255186,0.07265088264144803,-1.959299675330915,-2.106756992643099,-0.6463323124106757,1.5707963267948966,0.07265088264144734
1,6,Line_T01_0006,0.11955838146171302,4.941746433750804,0.056545837273240245,-0.06496642730944374,0.0,56.545837273240245,-64.96642730944374,0.0,4.746569241706239,6.140205592156967,4.2125416447665,-112.21425895830777,-120.78429405750855,-37.001446984183694,90.0,4.212541644766458,0.07352272157855277,-1.9585082865080128,-2.1080836160005454,-0.6457970778761317,1.5707963267948966,0.07352272157855205
1,7,Line_T01_0007,0.13948477837199852,4.941746433750804,0.05612380267161427,-0.06455967714733915,0.0,56.12380267161427,-64.55967714733914,0.0,4.746569241706239,6.667911380675167,4.262581362813638,-112.16893343071372,-120.86023667083562,-36.97082989845063,90.0,4.262581362813597,0.07439607941524497,-1.9577172068162934,-2.109409064645672,-0.6452627089227243,1.5707963267948966,0.07439607941524425
1,8,Line_T01_0008,0.15941117528228402,4.941746433750804,0.0557017680699883,-0.06415292698523456,0.0,55.7017680699883,-64.15292698523456,0.0,4.746569241706239,6.1102991792096,4.312708281816999,-112.12362558721269,-120.93611197826098,-36.940262434526325,90.0,4.312708281816958,0.07527095919573412,-1.9569264357702219,-2.1107333385812073,-0.6447292060332606,1.5707963267948966,0.07527095919573341
1,9,Line_T01_0009,0.17933757219256952,4.941746433750804,0.055279733468362326,-0.06374617682312997,0.0,55.27973346836232,-63.74617682312997,0.0,4.746569241706239,6.314028670306257,4.36292257642196,-112.07833540028089,-121.01191997935724,-36.90974462036187,90.0,4.36292257642192,0.07614736396815713,-1.9561359728894183,-2.1120564377996924,-0.6441965696955791,1.5707963267948966,0.07614736396815643
