trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,4.406303431632736,2.666690047907496,2.665186964562951,0.004053694210876785,1.931716663862724e-05
1,1,0.0199263969102855,4.17605234474117,2.5150126370612425,2.5292792393658408,0.006529707314280142,1.85063427714731e-05
1,2,0.039852793820571,4.878091128606036,2.958122482469793,2.9583807723843267,0.004909239028080578,2.2555020851754358e-05
1,3,0.0597791907308565,5.240913235598602,3.2076493008542886,3.1825865760993306,0.005414731275135382,1.7053732321929017e-05
1,4,0.079705587641142,5.806651261250907,3.527053203353972,3.530725064089931,0.005162105059635242,2.3927434990164206e-05
1,5,0.0996319845514275,6.240387595583194,3.793903393548301,3.7993600662847964,0.0033766614339681322,1.7518250034360245e-05
1,6,0.119558381461713,6.140205592156967,3.7615391534225697,3.7431599992249467,0.0048974583124303805,1.452552928776564e-05
1,7,0.1394847783719985,6.667911380675167,4.074395629607564,4.07003149358691,0.004196052245723692,2.8318921238441494e-05
1,8,0.159411175282284,6.1102991792096,3.746008420911079,3.7343825497252423,0.004413528194999523,1.706741197142004e-05
1,9,0.1793375721925695,6.314028670306257,3.849767327645798,3.86373373158043,0.00636677327681517,2.0614861470981935e-05
1,10,0.199263969102855,5.785165446883991,3.525496562405673,3.5445139302426476,0.0041772389748981845,1.7326687120619622e-05
1,11,0.2191903660131405,5.171549607570729,3.1601910475719275,3.17247230296538,0.004975255414741844,1.8355173934871964e-05
1,12,0.239116762923426,5.02718934430531,3.0766163383050467,3.087696642748048,0.005038758739592521,2.839574695546689e-05
1,13,0.2590431598337115,4.839544217248365,2.9618856341732176,2.9760628786954686,0.0051544084327729695,2.191043188305048e-05
1,14,0.278969556743997,4.674932897840676,2.8720693857201476,2.878308364933394,0.004369031096190046,2.288242351951614e-05
1,15,0.2988959536542825,4.98194414147567,3.0694090013932085,3.0710094265152366,0.004941899295385801,1.7378415374982296e-05
