trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,3.502843728276326,-0.05813012011003624,-0.05858782647129729,0.0,-58.13012011003624,-58.58782647129729,0.0,9.320674680529514,10.407058440178176,6.414362772680416,-100.72561255729224,-138.55549216529712,-30.718895277410603,90.0,6.414362772680377,0.11195174980062585,-1.757993580212895,-2.4182495350056423,-0.5361458651661519,1.5707963267948966,0.11195174980062517
1,1,Line_T01_0001,0.019902521183388214,3.502843728276326,-0.057243713203090005,-0.05812741494395844,0.0,-57.24371320309,-58.12741494395844,0.0,9.320674680529514,10.386351466495993,6.467887988261945,-100.81265530166901,-138.43420966205215,-30.75313503627883,90.0,6.467887988261905,0.1128859410453633,-1.7595127626922415,-2.416132755998957,-0.5367434616934914,1.5707963267948966,0.1128859410453626
1,2,Line_T01_0002,0.03980504236677643,3.502843728276326,-0.05635730629614378,-0.057667003416619615,0.0,-56.357306296143776,-57.667003416619615,0.0,9.320674680529514,9.724926167280751,6.521166840791672,-100.89965804834499,-138.31274438053828,-30.787597571116766,90.0,6.521166840791631,0.11381583244369153,-1.761031247080016,-2.414012786909678,-0.5373449463949966,1.5707963267948966,0.11381583244369083
1,3,Line_T01_0003,0.05970756355016464,3.502843728276326,-0.055470899389197546,-0.05720659188928077,0.0,-55.47089938919755,-57.206591889280766,0.0,9.320674680529514,9.492704007508932,6.574200845435684,-100.98662124029094,-138.19109681728395,-30.822281942425096,90.0,6.574200845435644,0.11474145044024751,-1.7625490411075166,-2.4118896364038616,-0.5379503028733112,1.5707963267948966,0.11474145044024682
1,4,Line_T01_0004,0.07961008473355285,3.502843728276326,-0.05458449248225132,-0.05674618036194194,0.0,-54.58449248225132,-56.74618036194194,0.0,9.320674680529514,9.45210182654131,6.626991506723827,-101.07354532164882,-138.06926746189595,-30.857187216455255,90.0,6.626991506723786,0.11566282129403072,-1.7640661525264831,-2.4097633130267586,-0.5385595148314484,1.5707963267948966,0.11566282129403001
1,5,Line_T01_0005,0.09951260591694107,3.502843728276326,-0.05369808557530508,-0.056285768834603095,0.0,-53.69808557530508,-56.2857688346031,0.0,9.320674680529514,9.45650954894889,6.679540318620772,-101.16043073767395,-137.94725679709333,-30.892312465232706,90.0,6.679540318620731,0.11657997107964357,-1.7655825891080865,-2.4076338252034057,-0.539172566073197,1.5707963267948966,0.11657997107964287
1,6,Line_T01_0006,0.11941512710032928,3.502843728276326,-0.05281167866835886,-0.055825357307264255,0.0,-52.81167866835886,-55.825357307264255,0.0,9.320674680529514,9.266496388614168,6.731848764596917,-101.24727793467876,-137.82506529874186,-30.927656766579403,90.0,6.731848764596876,0.11749292568852888,-1.7670983586419486,-2.4055011812392277,-0.539789440503514,1.5707963267948966,0.11749292568852816
1,7,Line_T01_0007,0.1393176482837175,3.502843728276326,-0.05192527176141263,-0.05536494577992542,0.0,-51.92527176141263,-55.36494577992542,0.0,9.320674680529514,9.57889713328832,6.7839183176989355,-101.334087359978,-137.7026934358876,-30.963219204134425,90.0,6.783918317698894,0.11840171083020114,-1.7686134689351845,-2.403365389320622,-0.540410122128884,1.5707963267948966,0.1184017108302004
1,8,Line_T01_0008,0.1592201694671057,3.502843728276326,-0.0510388648544664,-0.05490453425258658,0.0,-51.0388648544664,-54.90453425258658,0.0,9.320674680529514,9.704791977479555,6.835750440620302,-101.42085946183597,-137.58014167079068,-30.998998867373356,90.0,6.83575044062026,0.1193063520334774,-1.770127927811482,-2.4012264575155498,-0.541034595057658,1.5707963267948966,0.11930635203347667
1,9,Line_T01_0009,0.1791226906504939,3.502843728276326,-0.050152457947520164,-0.05444412272524775,0.0,-50.15245794752016,-54.44412272524775,0.0,9.320674680529514,9.610853898443755,6.8873465857714375,-101.50759468941457,-137.45741045895872,-31.034994851626724,90.0,6.887346585771398,0.12020687464770162,-1.7716417431101952,-2.3990843937741193,-0.5416628435003754,1.5707963267948966,0.12020687464770093
1,10,Line_T01_0010,0.19902521183388214,3.502843728276326,-0.04926605104057394,-0.05398371119790891,0.0,-49.26605104057394,-53.98371119790891,0.0,9.320674680529514,10.132153512243109,6.938708195349625,-101.59429349272366,-137.33450024917997,-31.071206258096378,90.0,6.938708195349583,0.12110330384396485,-1.7731549226854777,-2.396939205929163,-0.5422948517700489,1.5707963267948966,0.12110330384396412
1,11,Line_T01_0011,0.21892773301727037,3.502843728276326,-0.048379644133627706,-0.05352329967057006,0.0,-48.37964413362771,-53.52329967057006,0.0,9.320674680529514,10.017974624552133,6.989836701408753,-101.68095632257213,-137.2114114835563,-31.107632193871574,90.0,6.989836701408713,0.1219956646163225,-1.7746674744054292,-2.394790901696815,-0.542930604282446,1.5707963267948966,0.1219956646163218
1,12,Line_T01_0012,0.23883025420065856,3.502843728276326,-0.04749323722668148,-0.053062888143231235,0.0,-47.49323722668148,-53.062888143231234,0.0,9.320674680529514,9.861708616159325,7.040733525928754,-101.76758363052099,-137.08814459753594,-31.144271771943078,90.0,7.0407335259287125,0.12288398178300632,-1.7761794061512757,-2.3926394886770788,-0.5435700855563352,1.5707963267948966,0.12288398178300558
1,13,Line_T01_0013,0.25873277538404676,3.502843728276326,-0.04660683031973525,-0.05260247661589239,0.0,-46.606830319735245,-52.602476615892385,0.0,9.320674680529514,9.717305678657398,7.091400080884831,-101.85417586883769,-136.96470001994595,-31.181124111216377,90.0,7.091400080884791,0.12376827998763251,-1.7776907258165737,-2.3904849743544,-0.5442132802137163,1.5707963267948966,0.12376827998763179
1,14,Line_T01_0014,0.278635296567435,3.502843728276326,-0.04572042341278901,-0.05214206508855355,0.0,-45.72042341278901,-52.14206508855355,0.0,9.320674680529514,9.674970569845716,7.141837768316392,-101.94073349045156,-136.84107817302447,-31.21818833652396,90.0,7.14183776831635,0.12464858370040499,-1.7792014413064312,-2.3883273660982236,-0.5448601729800346,1.5707963267948966,0.12464858370040427
1,15,Line_T01_0015,0.2985378177508232,3.502843728276326,-0.04483401650584279,-0.051681653561214715,0.0,-44.83401650584279,-51.681653561214716,0.0,9.320674680529514,10.196448586357135,7.192047980395626,-102.02725694891106,-136.7172794724528,-31.255463578636167,90.0,7.192047980395584,0.12552491721931225,-1.780711560536762,-2.3861666711635574,-0.5455107486843708,1.5707963267948966,0.12552491721931153
1,16,Line_T01_0016,0.3184403389342114,3.502843728276326,-0.043947609598896556,-0.051221242033875874,0.0,-43.947609598896555,-51.221242033875875,0.0,9.320674680529514,9.989346821971791,7.242032099496085,-102.11374669834201,-136.59330432738705,-31.292948974270935,90.0,7.242032099496043,0.12639730467132426,-1.782221091433557,-2.3840028966915225,-0.5461649922596101,1.5707963267948966,0.12639730467132354
1,17,Line_T01_0017,0.3383428601175996,3.502843728276326,-0.04306120269195032,-0.05076083050653704,0.0,-43.06120269195032,-50.76083050653704,0.0,9.320674680529514,9.872425689367077,7.2917914982605945,-102.20020319340726,-136.4691531404898,-31.330643666102937,90.0,7.291791498260553,0.12726577001357775,-1.7837300419321798,-2.3818360497099067,-0.5468228887426032,1.5707963267948966,0.12726577001357703
1,18,Line_T01_0018,0.3582453813009878,3.502843728276326,-0.04217479578500409,-0.050300418979198194,0.0,-42.17479578500409,-50.30041897919819,0.0,9.320674680529514,9.972793675825711,7.341327539669235,-102.2866268892676,-136.34482630796123,-31.368546802771174,90.0,7.341327539669195,0.12813033703456278,-1.7852384199766849,-2.3796661371337073,-0.5474844232742974,1.5707963267948966,0.1281303370345621
1,19,Line_T01_0019,0.3781479024843761,3.502843728276326,-0.041288388878057865,-0.04984000745185936,0.0,-41.288388878057866,-49.840007451859364,0.0,9.320674680529514,9.929237295869731,7.390641577106775,-102.37301824154395,-136.22032421957013,-31.406657538885902,90.0,7.390641577106736,0.1289910293552996,-1.7867462335191575,-2.377493165765674,-0.548149581099858,1.5707963267948966,0.1289910293552989
1,20,Line_T01_0020,0.3980504236677643,3.502843728276326,-0.04040198197111163,-0.04937959592452052,0.0,-40.40198197111163,-49.37959592452052,0.0,9.320674680529514,9.02063498569392,7.439734954430021,-102.4593777062807,-136.09564725868478,-31.444975035034552,90.0,7.439734954429979,0.12984787043051416,-1.788253490519074,-2.3753171422968444,-0.5488183475687722,1.5707963267948966,0.12984787043051343
1,21,Line_T01_0021,0.4179529448511525,3.502843728276326,-0.039515575064165406,-0.04891918439718169,0.0,-39.515575064165404,-48.91918439718169,0.0,9.320674680529514,9.148225913465108,7.488609006034696,-102.54570573991018,-135.97079580230317,-31.48349845778664,90.0,7.488609006034656,0.13070088354980536,-1.7897601989426806,-2.373138073307075,-0.5494907081349338,1.5707963267948966,0.13070088354980466
