trial,sample,target_name,time_s,duration_s,x_m,y_m,z_m,x_mm,y_mm,z_mm,force_target_N,current_force_N,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad
1,0,Line_T01_0000,0.0,1.9333334981188242,0.11737493149273662,-0.04868846822901095,0.0,117.37493149273662,-48.68846822901095,0.0,28.97671718702304,28.97671718702304,5.413592681198506,-117.86694632028639,-111.04574679918154,-41.087306880532076,90.0,5.413592681198464,0.09448501664878166,-2.0571662925604124,-1.9381139019816724,-0.7171087858426052,1.5707963267948966,0.09448501664878092
1,1,Line_T01_0001,0.019931273176482724,1.9333334981188242,0.11546135459278008,-0.04769485617770934,0.0,115.46135459278008,-47.69485617770934,0.0,28.97671718702304,28.97671718702304,5.533628070533349,-117.67488654419422,-111.3845272773683,-40.940586178437485,90.0,5.533628070533307,0.09658002941158796,-2.053814217106961,-1.9440267367675121,-0.7145480265102169,1.5707963267948966,0.09658002941158722
1,2,Line_T01_0002,0.03986254635296545,1.9333334981188242,0.11354777769282352,-0.04670124412640773,0.0,113.54777769282353,-46.70124412640773,0.0,28.97671718702304,28.97671718702304,5.654490315315406,-117.483042654982,-111.72242326023257,-40.79453408478541,90.0,5.654490315315364,0.09868947352438617,-2.0504659095903763,-1.949924134197756,-0.711998936596557,1.5707963267948966,0.09868947352438545
1,3,Line_T01_0003,0.05979381952944817,1.9333334981188242,0.11163420079286698,-0.045707632075106114,0.0,111.63420079286698,-45.70763207510611,0.0,28.97671718702304,28.97671718702304,5.776187388096329,-117.29140927399123,-112.05944074762355,-40.64914997838522,90.0,5.776187388096287,0.10081348813445246,-2.0471212761353588,-1.955806198989527,-0.7094615052598039,1.5707963267948966,0.10081348813445172
1,4,Line_T01_0004,0.0797250927059309,1.9333334981188242,0.10972062389291044,-0.04471402002380451,0.0,109.72062389291044,-44.71402002380451,0.0,28.97671718702304,28.97671718702304,5.898727355034015,-117.09998105142373,-112.39558560663137,-40.50443334194489,90.0,5.898727355033975,0.10295221402280007,-2.0437802233703155,-1.9616730335428656,-0.7069357234715086,1.5707963267948966,0.10295221402279937
1,5,Line_T01_0005,0.09965636588241361,1.9333334981188242,0.10780704699295388,-0.043720407972502894,0.0,107.80704699295387,-43.72040797250289,0.0,28.97671718702304,28.97671718702304,6.022118377086841,-116.9087526649451,-112.73086357328988,-40.36038376176506,90.0,6.0221183770868,0.10510579362502281,-2.040442658402987,-1.9675247379704484,-0.7044215840112549,1.5707963267948966,0.1051057936250221
1,6,Line_T01_0006,0.11958763905889634,1.9333334981188242,0.10589347009299735,-0.04272679592120129,0.0,105.89347009299735,-42.72679592120129,0.0,28.97671718702304,28.97671718702304,6.146368711221581,-116.71771881830865,-113.06528025421656,-40.21700092747477,90.0,6.14636871122154,0.10727437105237714,-2.0371084887964312,-1.9733614101262102,-0.701919081462048,1.5707963267948966,0.10727437105237642
1,7,Line_T01_0007,0.13951891223537907,1.9333334981188242,0.10397989319304081,-0.04173318386989968,0.0,103.97989319304081,-41.73318386989968,0.0,28.97671718702304,28.97671718702304,6.271486711635067,-116.52687424000004,-113.39884112819117,-40.07428463180881,90.0,6.271486711635026,0.10945809211310409,-2.0337776225453656,-1.979183145632897,-0.6994282122064273,1.5707963267948966,0.10945809211310337
1,8,Line_T01_0008,0.1594501854118618,1.9333334981188242,0.10206631629308426,-0.04073957181859807,0.0,102.06631629308426,-40.739571818598066,0.0,28.97671718702304,28.97671718702304,6.39748083098938,-116.33621368190086,-113.73155154767333,-39.9322347704258,90.0,6.3974808309893385,0.11165710433398757,-2.030449968052845,-1.9849900379085523,-0.6969489744232922,1.5707963267948966,0.11165710433398685
1,9,Line_T01_0009,0.1793814585883445,1.9333334981188242,0.10015273939312772,-0.03974595976729646,0.0,100.15273939312772,-39.74595976729646,0.0,28.97671718702304,28.97671718702304,6.524359621660924,-116.14573191797072,-114.06341674026255,-39.790851341766704,90.0,6.524359621660884,0.11387155698215468,-2.0271254341072575,-1.9907821781919992,-0.6944813680854325,1.5707963267948966,0.11387155698215398
1,10,Line_T01_0010,0.19931273176482722,1.9333334981188242,0.09823916249317118,-0.03875234771599485,0.0,98.23916249317118,-38.75234771599485,0.0,28.97671718702304,28.97671718702304,6.652131737003191,-115.9554237429476,-114.39444181009966,-39.65013444695274,90.0,6.652131737003151,0.11610160108711519,-2.0238039298596426,-1.996559655567301,-0.6920253949577463,1.5707963267948966,0.1161016010871145
1,11,Line_T01_0011,0.21924400494130997,1.9333334981188242,0.09632558559321462,-0.03775873566469324,0.0,96.32558559321463,-37.75873566469324,0.0,28.97671718702304,28.97671718702304,6.780805932623159,-115.76528397106439,-114.72463173921308,-39.51008428972254,90.0,6.780805932623118,0.11834738946303891,-2.0204853648012895,-2.0023225569872567,-0.6895810585961436,1.5707963267948966,0.11834738946303819
1,12,Line_T01_0012,0.23917527811779268,1.9333334981188242,0.09441200869325808,-0.03676512361339163,0.0,94.41200869325809,-36.76512361339163,0.0,28.97671718702304,28.97671718702304,6.910391067671425,-115.57530743478262,-115.05399138880945,-39.37070117640793,90.0,6.910391067671383,0.12060907673127264,-2.017169648741638,-2.0080709672959283,-0.6871483643471231,1.5707963267948966,0.12060907673127191
1,13,Line_T01_0013,0.2591065512942754,1.9333334981188242,0.09249843179330154,-0.03577151156209002,0.0,92.49843179330153,-35.77151156209002,0.0,28.97671718702304,28.97671718702304,7.040896106146051,-115.38548898354136,-115.38252550051057,-39.23198551594805,90.0,7.040896106146009,0.12288681934309675,-2.013856691786442,-2.0138049692502276,-0.6847273193480198,1.5707963267948966,0.12288681934309602
1,14,Line_T01_0014,0.27903782447075814,1.9333334981188242,0.09058485489334497,-0.034777899510788406,0.0,90.58485489334497,-34.77789951078841,0.0,28.97671718702304,28.97671718702304,7.172330118209961,-115.19582348252145,-115.71023869753795,-39.093937819940564,90.0,7.172330118209918,0.12518077560271793,-2.0105464043162,-2.0195246435405925,-0.682317932527897,1.5707963267948966,0.12518077560271718
1,15,Line_T01_0015,0.29896909764724083,1.9333334981188242,0.08867127799338843,-0.0337842874594868,0.0,88.67127799338843,-33.7842874594868,0.0,28.97671718702304,28.97671718702304,7.304702281521933,-115.00630581142369,-116.03713548584524,-38.95655870273106,90.0,7.304702281521892,0.12749110569049948,-2.007238696964832,-2.0252300688107496,-0.6799202146091079,1.5707963267948966,0.12749110569049876
1,16,Line_T01_0016,0.3189003708237236,1.9333334981188242,0.0867577010934319,-0.03279067540818519,0.0,86.75770109343189,-32.790675408185194,0.0,28.97671718702304,28.97671718702304,7.438021882581197,-114.81693086326142,-116.36322025520028,-38.8198488815383,90.0,7.438021882581155,0.12981797168642895,-2.003933480598607,-2.030921321676601,-0.6775341781094815,1.5707963267948966,0.12981797168642822
