trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,13.683185670662604,6.644657546102178,6.643159492893075,0.0040526510101236415,1.9326388960512678e-05
1,1,0.0199445367957394,13.535552285176012,6.590718865375953,6.6050500368223855,0.006528699517040229,1.8604229927720282e-05
1,2,0.0398890735914789,13.7653652360318,6.750780655788709,6.751107365429336,0.004907966579181905,2.259268801758249e-05
1,3,0.0598336103872183,13.542070712679582,6.699781350212647,6.674737104071861,0.005414762137813821,1.7041869974875903e-05
1,4,0.0797781471829578,13.749975333192156,6.80696419749266,6.810636166898986,0.005161285196559548,2.3932739859036558e-05
1,5,0.0997226839786972,13.342131460801024,6.635379569786833,6.6408352455404165,0.003375804244460672,1.7503595792273046e-05
1,6,0.1196672207744367,13.498523608089652,6.769423450771546,6.751040899386959,0.004898245853030537,1.4669567425506158e-05
1,7,0.1396117575701761,13.122992759940582,6.598840448928425,6.594468202199326,0.004194926776614838,2.8376880906889538e-05
1,8,0.1595562943659156,13.370499496818196,6.762072919174834,6.750447702536473,0.0044128081970746455,1.6876249844839522e-05
1,9,0.179500831161655,13.108883689187298,6.635149088979131,6.649125626183691,0.00636377162075803,2.0690992401000814e-05
1,10,0.1994453679573944,13.281327167539688,6.748516567121962,6.767530255524941,0.004175935075053863,1.7444224823320596e-05
1,11,0.2193899047531339,12.787076458288988,6.532953047503338,6.545247995391349,0.004975810566243161,1.8315359592800953e-05
1,12,0.2393344415488734,12.083488016545507,6.201754167185393,6.212832930239664,0.005038746303355468,2.8395974146366317e-05
1,13,0.2592789783446128,11.973242083469993,6.1691987863690185,6.183412646547196,0.005154757561371275,2.1882453673548532e-05
1,14,0.2792235151403522,11.94613711935172,6.190146675377507,6.1964057805352635,0.004368225298595748,2.28213956754955e-05
1,15,0.2991680519360917,12.310795381261576,6.411544087099246,6.413148960721484,0.004939893421023084,1.7331150578606777e-05
1,16,0.3191125887318312,12.117365941088549,6.343961532594354,6.339331419774172,0.004572129774134857,2.1992268814605147e-05
1,17,0.3390571255275706,12.091535128349882,6.3343141940051835,6.3524907563063095,0.005322733857654912,2.5132439426583905e-05
1,18,0.3590016623233101,13.37290668311246,7.052747331015943,7.0549398401817625,0.0062250947486187855,1.4012158162773118e-05
1,19,0.3789461991190495,13.069442323706944,6.917573796017435,6.923204801804332,0.005128470997214461,2.5052914400061803e-05
1,20,0.3988907359147889,12.96059551076667,6.914768075464879,6.893433784102922,0.004135561898845598,1.851351300772028e-05
1,21,0.4188352727105284,12.780762238692637,6.806606067187823,6.825052996710527,0.006042047428568455,1.814761024958981e-05
1,22,0.4387798095062679,12.799799659278657,6.853109022066243,6.862294337245805,0.004122887141054246,2.2446164784125914e-05
1,23,0.4587243463020073,12.44981628767819,6.711855154230818,6.7007662772751875,0.00359489851744459,1.7859510886461628e-05
1,24,0.4786688830977468,12.447499727237094,6.710150125100914,6.725392771442657,0.005469608968114727,2.209688169382184e-05
1,25,0.4986134198934862,12.239110533379156,6.627975067229067,6.638014693888662,0.005201256037943594,1.673076043038077e-05
1,26,0.5185579566892257,12.322569112906455,6.706488004441592,6.708438554190142,0.005347654525598108,1.8851024349848767e-05
1,27,0.5385024934849652,12.253283173316394,6.70708797201735,6.695510126998602,0.004873471405474312,2.0405744109618468e-05
