trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,11.270590604476482,4.702347916703785,4.700815748012499,0.00405353223457648,1.9193904426684618e-05
1,1,0.0199896636675429,11.05656386709149,4.5973731186108635,4.611655212722479,0.006528506421687335,1.8703484311880314e-05
1,2,0.0399793273350858,10.962489687448612,4.572314375283414,4.572583334029509,0.004909008222577192,2.259250403151585e-05
1,3,0.0599689910026287,10.579887681589728,4.438299121607014,4.413214212581912,0.0054171859776150025,1.692008522913738e-05
1,4,0.0799586546701716,10.61094407077551,4.422808363661192,4.426447033374652,0.005161817169255274,2.3659358830515467e-05
1,5,0.0999483183377146,10.491206958440216,4.371408845693806,4.376831102647898,0.003374844797217061,1.722140268808052e-05
1,6,0.1199379820052575,10.371344844479816,4.345626829752236,4.32721309710044,0.004900226368192504,1.4571573222204778e-05
1,7,0.1399276456728004,10.428582577157028,4.355942417876154,4.351541505922524,0.004196847825790327,2.8290598362944288e-05
1,8,0.1599173093403433,10.282450283412542,4.302720947968695,4.2910623036407305,0.004414280682755883,1.6995755832797072e-05
1,9,0.1799069730078863,10.268803410935556,4.2719845709638555,4.285919911203285,0.006364537125358196,2.0736441966153334e-05
1,10,0.1998966366754292,9.731427187578408,4.043224228146944,4.062209597123264,0.004174883995341629,1.7251334808276428e-05
1,11,0.2198863003429721,9.640462759516344,4.01260124018001,4.024859408095418,0.004975049991812287,1.8384037706531445e-05
1,12,0.239875964010515,9.188616350532657,3.82580225006976,3.836854544026973,0.005038543653851785,2.8527265601641805e-05
1,13,0.259865627678058,9.089337053386306,3.781910973314927,3.796076919008952,0.005153532324786327,2.1803198278934657e-05
1,14,0.2798552913456009,9.237293578272112,3.8523810983159477,3.858603501137445,0.004368466709428437,2.283151139491908e-05
1,15,0.2998449550131438,9.237222672240229,3.8577756880178833,3.8593510385567957,0.00494075368041479,1.7390644638292804e-05
1,16,0.3198346186806867,9.434640466672253,3.94733172263581,3.942669168943886,0.004572432350789322,2.192250663946157e-05
1,17,0.3398242823482296,9.436830599193504,3.9263123125346606,3.9444611463610073,0.005321605308010886,2.508756670783338e-05
1,18,0.3598139460157726,9.798907829039068,4.094608890267751,4.0967544029783625,0.006225323690112785,1.3888265218574937e-05
1,19,0.3798036096833155,9.667418271108613,4.037157109765597,4.0427551075173325,0.005128528002864229,2.5028022948824805e-05
1,20,0.3997932733508584,9.47812431907132,3.985943632719227,3.9645843006538746,0.004136085732247605,1.8539017509795432e-05
1,21,0.4197829370184013,9.451531555576262,3.9360925121721957,3.9544778468216233,0.006040882503718113,1.8189478726468042e-05
1,22,0.4397726006859442,9.712197533670942,4.055453742497509,4.064613274606671,0.004122586065248456,2.2239811700527222e-05
1,23,0.4597622643534872,9.230445846835376,3.875157534655435,3.864042629538648,0.0035960232368036408,1.7973796859977003e-05
1,24,0.4797519280210301,9.667876019588787,4.03306820075037,4.048276884544224,0.005468298146075294,2.2067908564719883e-05
1,25,0.499741591688573,9.345001483402392,3.9041906885187685,3.9141770071766886,0.005199556377551453,1.6813392131532767e-05
1,26,0.519731255356116,9.198344367951076,3.8519181305125914,3.8538461755323876,0.005347456418906648,1.894349426170454e-05
1,27,0.5397209190236589,8.655484309183825,3.6390438869305464,3.627446351923091,0.004873754294445543,2.0442221721639263e-05
1,28,0.5597105826912018,8.76192337299201,3.6863848170133133,3.673117984514044,0.0053214357254169125,1.824571374896938e-05
1,29,0.5797002463587447,8.79917658895372,3.6863491249274416,3.6898077714652073,0.005120319841771959,1.8597295722585297e-05
1,30,0.5996899100262877,8.963122167578971,3.7599694695537695,3.759649459228321,0.0042963545958255335,2.251249485924125e-05
1,31,0.6196795736938305,9.024048023735697,3.7859188540972233,3.7863031171823662,0.004645578951817145,2.176638358247272e-05
1,32,0.6396692373613735,8.791841795163057,3.6900871432417373,3.68993698903231,0.0042528887527372985,1.766574161174638e-05
1,33,0.6596589010289164,8.579567605870425,3.594903565966067,3.6018721203298694,0.005063546321290172,2.062907309068261e-05
1,34,0.6796485646964593,9.486668031317604,3.9773734614932277,3.9838100399694625,0.006085091253523469,1.01293964364971e-05
1,35,0.6996382283640022,10.271407668546754,4.311503522269985,4.314541554608354,0.005024103177861922,2.2101586013183977e-05
1,36,0.7196278920315452,10.858193486305716,4.563022660293205,4.562252158276651,0.004317857799155045,2.6682534326610958e-05
1,37,0.739617555699088,10.746114128441846,4.51518736549407,4.516343045256341,0.002848746041653011,1.560949342622028e-05
1,38,0.759607219366631,10.81686455158514,4.543098534600267,4.547229372895503,0.006255452287684884,1.86600719384557e-05
1,39,0.779596883034174,11.288449475063688,4.75007243847715,4.7466310097123525,0.003966703206899239,2.4165799463162666e-05
1,40,0.7995865467017169,10.869797805942405,4.567989370293108,4.571655917575056,0.004018713302664319,1.82041831624837e-05
1,41,0.8195762103692598,10.684767094845371,4.503765998377947,4.494823774981373,0.004578916693613145,1.9946727494458543e-05
1,42,0.8395658740368027,10.594719854788746,4.452013531718978,4.457863132436402,0.004909750023974612,2.3498653150040832e-05
1,43,0.8595555377043457,10.615179219216335,4.482408087949807,4.467327401178817,0.005740503048190112,1.4959491285417943e-05
1,44,0.8795452013718885,10.679175066737493,4.506402172179796,4.495048229255767,0.006101987754812786,1.4683001142857225e-05
1,45,0.8995348650394315,10.34079011012276,4.358498148169355,4.353304149989674,0.004361219804231314,1.9838868360593587e-05
1,46,0.9195245287069744,10.554327387936436,4.435693004645931,4.4438189952217755,0.0045765444663019685,1.9204094018122997e-05
1,47,0.9395141923745172,10.264292199742536,4.310463896110498,4.322217547973501,0.00461271877553596,2.05931316688249e-05
1,48,0.9595038560420602,10.912283735008758,4.572394615034421,4.595532174861006,0.004916225445297425,1.9082667426070555e-05
1,49,0.9794935197096032,10.624456206039968,4.467734103848401,4.474655146376769,0.003811612692794178,1.7325807082825685e-05
1,50,0.999483183377146,10.831940311990232,4.55275487930073,4.562274254599215,0.00482686987071606,1.6876313284178004e-05
1,51,1.019472847044689,10.34924632506594,4.356924247668769,4.359082749741463,0.004000134090996024,2.1478446167998943e-05
1,52,1.039462510712232,10.422270044410068,4.403699530302929,4.38983678400217,0.005136382261686508,2.654491847754092e-05
1,53,1.059452174379775,10.764741459147572,4.532599915741639,4.53395423895927,0.004727486347964652,1.9511487382593936e-05
1,54,1.079441838047318,10.965545010463211,4.609403208701887,4.618260794073536,0.006377034218711059,2.0314797782991143e-05
1,55,1.0994315017148606,10.538913835550517,4.421444400647571,4.438185239885197,0.004561099379507337,1.748209162040048e-05
1,56,1.1194211653824035,10.406252191555817,4.38711769075517,4.381787386042897,0.0060423467245870905,2.3391450885446157e-05
1,57,1.1394108290499465,10.709304712737476,4.527056004056475,4.508697160751498,0.006811442314998893,2.1326564153506576e-05
1,58,1.1594004927174897,10.55790215893288,4.453833988733554,4.4441132667048295,0.004594120950891495,1.9361991058261946e-05
1,59,1.1793901563850324,10.155093218890656,4.2758795189724985,4.273595028001582,0.0033600083915919987,2.1183352695442066e-05
1,60,1.1993798200525754,10.909930190338246,4.60327703004863,4.590046281027114,0.0060726009983688295,1.9746565377711326e-05
1,61,1.219369483720118,11.050044753426793,4.638170699499683,4.6475905246938005,0.005874592422376564,1.9447092869351876e-05
1,62,1.239359147387661,10.761540265062743,4.534985957818483,4.524696768158622,0.004429848072952192,2.353470833219697e-05
1,63,1.259348811055204,11.187192598707249,4.695999079145651,4.701855630468985,0.00432878658034443,1.9750800564970055e-05
1,64,1.279338474722747,11.695402747723042,4.92581646905379,4.913351188912312,0.0052245899550465566,2.6535287209521657e-05
1,65,1.29932813839029,11.747303979513694,4.934371877724558,4.93282848552257,0.00458534749933397,2.6376496304969147e-05
1,66,1.319317802057833,12.03802017496258,5.033774019651139,5.052289259449693,0.006754360888452816,2.7607350821367913e-05
1,67,1.3393074657253758,11.43998781315903,4.800690388127328,4.798589515990405,0.00524782488023797,1.8327948900326572e-05
1,68,1.3592971293929186,11.253665823545951,4.739224163690956,4.717543769820343,0.005618925797691035,1.5254346119316356e-05
1,69,1.3792867930604615,11.462725693662778,4.802090392148116,4.801999558964446,0.004871373907819575,1.7455715052676326e-05
1,70,1.3992764567280045,10.68502167961393,4.458509196236285,4.473008756639379,0.004601755660967918,1.932727022507289e-05
1,71,1.4192661203955474,10.211211133089863,4.271194925262857,4.271387576315538,0.004936108638739378,1.4962078241845892e-05
1,72,1.4392557840630904,10.223278130777864,4.2795840435026715,4.272931905590297,0.003820517513555603,2.2728189804146965e-05
1,73,1.4592454477306334,9.973181768664912,4.156497956910315,4.1647575262625125,0.00507408677706897,1.5452362770147073e-05
1,74,1.479235111398176,10.54432338373679,4.399886359440801,4.399167016452806,0.004258087808516106,2.1545992147826438e-05
1,75,1.499224775065719,10.7609421107972,4.488685726207303,4.485106578993811,0.00461129911717668,1.9418936192432316e-05
1,76,1.519214438733262,10.997931775846926,4.574453289764132,4.57908458115718,0.004571654548229812,1.6161501051867233e-05
1,77,1.539204102400805,11.168397834007123,4.658462625488662,4.644912830812263,0.004075207747305501,1.7084213616550536e-05
1,78,1.559193766068348,10.97977218828176,4.545659654191036,4.561129393752537,0.006051567403278153,1.6692825078884167e-05
1,79,1.5791834297358909,11.357529840395502,4.711298419664944,4.712247508436632,0.00377273549690142,1.8179651912903014e-05
1,80,1.5991730934034338,11.404858031515786,4.726946866693012,4.725757789539205,0.004415750900217657,2.1146318887809547e-05
1,81,1.6191627570709766,11.191065164649189,4.633684362645198,4.630864236920315,0.0058194779559994315,2.0983541814163995e-05
1,82,1.6391524207385195,11.084389331152469,4.580350128302885,4.580180404487177,0.005204273040825727,1.8402692979882798e-05
1,83,1.6591420844060625,11.036980102061689,4.545255214648023,4.553778075071083,0.004227837262788262,1.5494409176691323e-05
1,84,1.6791317480736054,11.501371357350465,4.729110243566122,4.7379675714656395,0.004596767592191801,2.2957497805251692e-05
1,85,1.6991214117411484,11.812155167263382,4.8447026793722765,4.858050113293666,0.005068902029686292,1.8475561567452176e-05
1,86,1.7191110754086911,11.318048756810466,4.6548626084498155,4.646905085553162,0.003610313056534752,1.779285185195951e-05
1,87,1.739100739076234,11.056233832435185,4.531453725161945,4.531347095548446,0.005147012136593734,1.3993202848773804e-05
1,88,1.759090402743777,11.264925415889875,4.622740705124641,4.608337355737496,0.004294239917350928,1.872643386733737e-05
1,89,1.77908006641132,11.549613549520256,4.729703991391728,4.715705349392655,0.005566326619370905,1.6820631696767857e-05
1,90,1.799069730078863,10.812306807094147,4.3955088574327945,4.405830165360511,0.005433100490709754,1.425448913082705e-05
1,91,1.819059393746406,10.412634046521946,4.236308218453401,4.234153358991842,0.005087771990030444,1.4134376275294216e-05
1,92,1.8390490574139489,10.066096027277233,4.0808370070636,4.08441184741458,0.004671066599417581,2.6820300645923336e-05
1,93,1.859038721081492,10.16074069526061,4.1398407075717465,4.113596497106912,0.005319618110924437,2.489887973719648e-05
1,94,1.8790283847490343,10.062474814545828,4.051717241415044,4.064375906397817,0.003818750728177081,2.2044146532155392e-05
1,95,1.8990180484165773,10.26281825985818,4.136836686853166,4.135355161129781,0.004314056736569668,1.938355845804946e-05
1,96,1.9190077120841205,10.54289101403977,4.260847104574418,4.237667528890717,0.006532077015217718,2.3861723875104587e-05
1,97,1.9389973757516636,10.144617843346625,4.081113087652583,4.067122157221115,0.00602665149672671,1.4442419171263842e-05
1,98,1.9589870394192064,10.49815454675243,4.199872486416381,4.197703190720421,0.0026480430940427403,2.7893652080874444e-05
1,99,1.9789767030867491,10.813149894528252,4.300419440974275,4.311819913923905,0.006967972738027323,1.5503685229149017e-05
1,100,1.998966366754292,10.89993120870692,4.313652657871629,4.334147291415152,0.00564969321551283,1.9519306811712606e-05
1,101,2.018956030421835,11.232871468825468,4.438398475509243,4.453522203564633,0.005610107755154574,2.025861526643498e-05
1,102,2.038945694089378,11.442837664013055,4.521465988296454,4.523143954818202,0.005320936975524121,1.930258965073026e-05
1,103,2.058935357756921,11.690667341661731,4.626541080830145,4.606809458010586,0.005810989503274111,2.0727491063204484e-05
1,104,2.078925021424464,11.220146469507126,4.415180044974786,4.407311000875905,0.004130744978403689,1.5301327169348472e-05
1,105,2.098914685092007,11.235457854601409,4.393717701467308,4.398854935877524,0.004519874135148507,2.451714649689775e-05
1,106,2.11890434875955,11.34466876493633,4.440072024119698,4.426631503722305,0.00451549475720222,1.773213690162125e-05
1,107,2.1388940124270928,11.271852031968658,4.383606628897776,4.382965267110256,0.004994359624418823,1.6989880868065348e-05
1,108,2.158883676094636,10.547222491325453,4.093558850033319,4.0865808611870955,0.004107174650648939,1.9356050221183473e-05
1,109,2.1788733397621782,10.866778142394024,4.198690322020258,4.194977111357368,0.006857717670682902,2.128164777403536e-05
1,110,2.198863003429721,10.933646683632675,4.209039240214438,4.204919943070624,0.004324742849283061,1.744744374020656e-05
1,111,2.218852667097264,10.694485474857842,4.106085886804886,4.097067485083596,0.005585181009433199,1.4682586786176512e-05
1,112,2.238842330764807,10.680919825805574,4.107439546340384,4.075665769529577,0.005623044567860521,3.0522548354344676e-05
1,113,2.25883199443235,11.204593221321256,4.240258277698488,4.258124708027966,0.003946133039546566,1.525988926449889e-05
1,114,2.278821658099893,10.63788044165,4.014097972935809,4.025918596774217,0.0052439856896925015,2.4379378950230443e-05
1,115,2.298811321767436,10.016422655275203,3.787932946086516,3.774547469394411,0.005465931554646013,2.1338559471891932e-05
1,116,2.318800985434979,10.137757281819322,3.8162209986244084,3.803564679468437,0.004479899007910496,1.866296709200759e-05
1,117,2.338790649102522,9.739709684859315,3.618568852724464,3.637855438454226,0.006149156412469125,1.406836449332696e-05
1,118,2.358780312770065,9.556985870888814,3.5697738380452915,3.5532376906828453,0.0058833536007614744,2.6151448068853028e-05
1,119,2.378769976437608,9.15871555538228,3.4008116968827418,3.389180539146118,0.005871644273376135,1.08369156760452e-05
1,120,2.3987596401051507,9.19257936282854,3.368481404014895,3.385375187144635,0.0062492181123837845,1.696466749638423e-05
1,121,2.4187493037726937,9.679770969487674,3.5558565454291227,3.547282705240854,0.0041518308689060075,1.4886267185214016e-05
1,122,2.438738967440236,9.787088036948152,3.5653738638498744,3.5685934801983037,0.005239391314875384,1.8621607265277696e-05
1,123,2.458728631107779,9.77557870617314,3.54974961216769,3.5460922774496333,0.004758394360188825,1.3472668004980005e-05
1,124,2.478718294775322,9.922111571074169,3.5833758734067764,3.5803566942852116,0.006430238054025786,1.9943539687907386e-05
1,125,2.498707958442865,9.923275879762768,3.56752173167915,3.561575040547055,0.0034298229694674693,2.391985131908877e-05
1,126,2.518697622110408,10.415224845876514,3.709787188203604,3.7176653330223823,0.005736762762338127,3.247694539345976e-05
1,127,2.538687285777951,10.41575704520625,3.7141176801706193,3.6970592295657867,0.0067655393957350915,2.661504872256602e-05
1,128,2.558676949445494,11.063816328849166,3.8861195204993724,3.904660895646951,0.004711849916253426,2.0206550389600408e-05
1,129,2.578666613113037,11.38962009657764,3.992374069989842,3.9962148763669267,0.004861999704603149,1.9006545619201896e-05
1,130,2.59865627678058,10.65356159184122,3.7240513454522577,3.7157255694505595,0.0035147713629616606,1.4727435234011927e-05
2,0,0.0,6.689759470685476,3.9462708633604375,3.940916142152201,0.004889212283584324,2.259501174530469e-05
2,1,0.0199062032490919,6.637445457517283,3.9115072243696956,3.910262056768139,0.004963968739476699,2.8838755923936006e-05
2,2,0.0398124064981839,6.489616171041304,3.8246081695543928,3.823313519167672,0.004189835239620464,2.3593407836854944e-05
2,3,0.0597186097472758,6.439004491477841,3.7864765180525475,3.7936163250589674,0.004734096044176388,2.0692444702366343e-05
2,4,0.0796248129963678,6.690095572224327,3.9371831304174516,3.9416542559365686,0.007021232456308418,1.8748255440218274e-05
2,5,0.0995310162454597,6.695147769036267,3.9555343882380116,3.944714982466137,0.004919053244176849,1.880714673241797e-05
2,6,0.1194372194945517,7.344208150850474,4.310026162450916,4.3272043533210045,0.004645577715071524,1.892923423328958e-05
2,7,0.1393434227436436,7.597050810958575,4.486612414741765,4.47622708112567,0.0039759086781268336,2.282796842929631e-05
2,8,0.1592496259927356,7.7340779533107025,4.546235562379216,4.556988570829249,0.006228864084288271,2.6375811309598385e-05
2,9,0.1791558292418275,7.801192680637067,4.59119650696706,4.596532715168083,0.005452956819240242,2.916901898689804e-05
2,10,0.1990620324909195,7.908066457240785,4.67811386747597,4.659477697668413,0.004814166477019422,1.3966240410302056e-05
2,11,0.2189682357400114,7.18574253800361,4.224925493149032,4.233833285679826,0.005006467845777512,1.3934709295803794e-05
2,12,0.2388744389891034,6.32735688303579,3.713605153359771,3.728010951234844,0.005130632832984955,1.4910545464563198e-05
2,13,0.2587806422381954,6.788349802202292,3.9849086710786743,3.999533722662464,0.003844215463264548,1.5104500084848348e-05
2,14,0.2786868454872873,7.345841266021816,4.322959140356068,4.327873122129576,0.006219379049956138,1.6654061582027018e-05
2,15,0.2985930487363792,7.222299659476654,4.249534507953932,4.254943751279026,0.005325344155177949,2.2156177780372735e-05
2,16,0.3184992519854712,7.21607118287658,4.265090340521828,4.25110617661771,0.004394819354410587,2.1266312789010065e-05
2,17,0.3384054552345632,7.001045493686767,4.123000981577513,4.124243796127033,0.0062889681514402655,1.7724168021694456e-05
2,18,0.3583116584836551,6.389987275497444,3.7686563307806424,3.7640826407376125,0.005004982799093582,1.7571176541735737e-05
2,19,0.3782178617327471,5.889279496602256,3.473464970990112,3.4689374262436976,0.005184359113233427,1.8901492523533145e-05
2,20,0.398124064981839,5.833749168890543,3.4266832750938296,3.4360113550679303,0.0054649397261885575,2.0298135619565634e-05
2,21,0.418030268230931,5.622283023364962,3.312101373022634,3.311230793664208,0.005407550972155833,1.582327073431695e-05
2,22,0.4379364714800229,5.698468880909721,3.3565356490516716,3.3558472754245257,0.005611150905775978,2.1175360334466336e-05
2,23,0.4578426747291149,5.62774804340197,3.3013342389477662,3.3139292872613266,0.006263352787520664,2.1925607245175575e-05
2,24,0.4777488779782068,5.263537320903673,3.119112913112261,3.099189883725698,0.00385217620392915,2.3282372377843775e-05
2,25,0.4976550812272988,5.734409612340392,3.3849190343162983,3.3761237599615006,0.0050987648325791215,1.5480840865071082e-05
2,26,0.5175612844763908,6.124509204849535,3.5928659201504676,3.605432447924619,0.005262535329959811,2.2903838403079144e-05
