trial,sample,time_s,true_force_N,measured_force_sum_N,predicted_force_sum_N,force_rmse_N,torque_rmse_Nm
1,0,0.0,4.723222751893684,2.6819699728547004,2.680463540967126,0.004052551570840598,1.92147322972363e-05
1,1,0.0199482528985978,5.028454531052036,2.8458349908360265,2.8601117649202044,0.006529378509194595,1.853180985988698e-05
1,2,0.0398965057971956,4.756506665033873,2.7112224904229376,2.7114645013364016,0.004909091985015712,2.2614009862432117e-05
1,3,0.0598447586957934,5.010205708559368,2.887464527538596,2.862391776035561,0.005414855494770826,1.7091968376993088e-05
1,4,0.0797930115943912,5.276861777359796,3.017660630882458,3.0213242833240557,0.005162029122982578,2.3830727773639764e-05
1,5,0.099741264492989,5.430578203708493,3.1106164478405383,3.116063017219507,0.0033764163421370875,1.753585652939123e-05
1,6,0.1196895173915868,5.562083948300518,3.2167422242322066,3.1983552441166996,0.004897764241794651,1.4568321060531027e-05
1,7,0.1396377702901846,5.647773055427466,3.2588840746183934,3.2545121144140263,0.00419622920924324,2.829941009759233e-05
1,8,0.1595860231887824,6.047616984924919,3.5038636685841675,3.492230928939928,0.0044126049709772045,1.6958308299066776e-05
1,9,0.1795342760873803,5.752918124573002,3.3149984186214154,3.328951338988725,0.006364569997583804,2.063532334322866e-05
1,10,0.1994825289859781,5.534361768879919,3.1900498719913486,3.2090609281440683,0.004177202807384675,1.7332508637349168e-05
1,11,0.2194307818845759,5.7545965361834,3.3312650412981375,3.343544287561609,0.0049751521018583,1.8349076604197076e-05
1,12,0.2393790347831737,5.469322657493096,3.173107594607032,3.184184137346116,0.0050381047268777766,2.8360704082704858e-05
1,13,0.2593272876817715,5.503764930192716,3.1964308175318195,3.2106104357944663,0.005153593350828256,2.189159151925345e-05
1,14,0.2792755405803693,5.236713618198787,3.054599979110379,3.060838211704618,0.004367815908285403,2.2847833233311036e-05
1,15,0.2992237934789671,5.557909042617457,3.2533014616910303,3.254899142622035,0.004940061432710542,1.7404435470117185e-05
1,16,0.3191720463775649,5.510430271701794,3.237949379798145,3.2333068953572006,0.004572434618634809,2.189130991694598e-05
1,17,0.3391202992761628,6.1220672068945134,3.5808577215858017,3.599031281548813,0.0053225407854079875,2.5080080666941453e-05
1,18,0.3590685521747606,6.010006323584955,3.537642338993728,3.539805442799585,0.00622641040114809,1.404003820977212e-05
1,19,0.3790168050733584,5.861901606745234,3.453382073790019,3.4590017044178616,0.005129022018287721,2.504308497636693e-05
1,20,0.3989650579719562,6.269520198201985,3.727673986680568,3.706339742036459,0.004135121692007757,1.8481680745696678e-05
1,21,0.418913310870554,5.658098875320105,3.3325809140436102,3.3509737955069063,0.00604239868081952,1.8079748815659623e-05
1,22,0.4388615637691518,5.837312443547993,3.4541476212067557,3.4633306411988123,0.004122850835268528,2.2381980710724074e-05
1,23,0.4588098166677496,5.21486311719203,3.1106216057006617,3.0995269095880777,0.0035957706011851393,1.7864725622579235e-05
1,24,0.4787580695663475,5.544243375968067,3.2858635336159225,3.301089203837507,0.005470027927374887,2.2004102285466668e-05
1,25,0.4987063224649453,5.565217387125354,3.3093360525304667,3.3193313284151857,0.0052003785397519145,1.6773395887187554e-05
1,26,0.5186545753635431,5.406246965343262,3.228097898724353,3.2300474291757757,0.005347644816335798,1.8914733450277996e-05
1,27,0.5386028282621409,5.774182571375039,3.467300659123691,3.455724829540788,0.004872969411208151,2.0462201468217226e-05
1,28,0.5585510811607387,5.818566840570929,3.501364915961541,3.488119836996032,0.005320493666773566,1.8245068984748065e-05
1,29,0.5784993340593365,5.95723880617774,3.573681160520623,3.57715894761807,0.005121624547880481,1.8482645045897396e-05
1,30,0.5984475869579343,6.521443006700278,3.9226430664735688,3.922346425900419,0.004297573096796561,2.2514679485795427e-05
1,31,0.6183958398565321,6.849040940253518,4.125620625202581,4.12602837011618,0.004644486687901947,2.1629775058230963e-05
1,32,0.6383440927551299,6.583124647392068,3.972278834195809,3.9721527441301228,0.004252752729004622,1.7680816097468737e-05
1,33,0.6582923456537277,5.827053404728397,3.514494586100728,3.521482333472672,0.005064293088962994,2.0594392171782183e-05
1,34,0.6782405985523255,5.618300000954494,3.394154442720435,3.400598509396049,0.006085302287401353,1.0068674714935587e-05
1,35,0.6981888514509234,6.009400250296716,3.6398439786208874,3.6428960294931736,0.00502342739595772,2.199189150294909e-05
1,36,0.7181371043495212,5.926656248027045,3.5989271009836252,3.5981719505821714,0.004318053974953966,2.6626459661062596e-05
1,37,0.738085357248119,6.380301780474479,3.8781938450431417,3.879370603429466,0.0028489404784069958,1.5646376209248638e-05
1,38,0.7580336101467168,5.952994355100243,3.62073889292443,3.6248894487418983,0.00625661472866142,1.8755215629445363e-05
1,39,0.7779818630453146,6.294967461161865,3.8421146133257813,3.8386934160176884,0.003965941026167447,2.4251262077982585e-05
1,40,0.7979301159439124,6.363337351669041,3.882265958004425,3.885947710876656,0.004020275121166216,1.8060937182181767e-05
1,41,0.8178783688425102,6.70741435195956,4.1107795971566,4.101858324391471,0.004578725773034619,2.006256497531156e-05
1,42,0.837826621741108,6.907311838391305,4.224122526675599,4.229992276754631,0.0049095762374559305,2.3562528963782107e-05
