trial,sample,time_s,target_name,contact_x_m,contact_y_m,sensor_id,weight,current_force_N,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,measured_force_sum_N,transmission_efficiency
1,0,0.0,Line_T01_0000,-0.0513021935500558,0.014118369264476849,1,0.18804374066235055,5.932285765335996,0.005844936552884734,-0.0017138155337081934,-0.7211196227786602,-0.07683971051983661,0.029903208278614906,-8.394450702695449e-06,3.8242411804192873,0.6446488472900948
1,0,0.0,Line_T01_0000,-0.0513021935500558,0.014118369264476849,2,0.04241556629642089,5.932285765335996,0.005421151613126911,0.0023990734059341425,-0.15659796054825048,-0.01733775957743885,-0.023323460090135324,-2.2481084739947075e-05,3.8242411804192873,0.6446488472900948
1,0,0.0,Line_T01_0000,-0.0513021935500558,0.014118369264476849,3,0.06389568619086594,5.932285765335996,-0.0023422289906498087,0.004104479903324958,-0.24593853665335955,0.019224503287773663,-0.035170226793558204,-1.2718587232655033e-05,3.8242411804192873,0.6446488472900948
1,0,0.0,Line_T01_0000,-0.0513021935500558,0.014118369264476849,4,0.2832727249067919,5.932285765335996,-0.005496820070733945,0.007648323752225096,-1.0845517343886115,0.08523133645079173,0.045047096300959544,-2.8681714247029738e-05,3.8242411804192873,0.6446488472900948
1,0,0.0,Line_T01_0000,-0.0513021935500558,0.014118369264476849,5,0.4223722819435707,5.932285765335996,-0.0017780086082843601,-0.0038876720567427793,-1.6160234118535233,-0.02273775060722552,-0.08271567789285604,-2.0725548207181658e-05,3.8242411804192873,0.6446488472900948
1,1,0.019955520859628057,Line_T01_0001,-0.05087023880407843,0.01425980323767955,1,0.18686588990988312,6.146008866293324,0.005887130057647977,-0.001308699562103388,-0.7352344254387185,-0.07931480771969456,0.031135717093934416,-1.2165499072173366e-06,3.9486267025481774,0.6424700628408962
1,1,0.019955520859628057,Line_T01_0001,-0.05087023880407843,0.01425980323767955,2,0.042681781902347525,6.146008866293324,-0.01366903702653109,-0.012494204707075046,-0.1635309117370725,-0.018114671506422472,-0.024316520227439554,-2.822338809312548e-05,3.9486267025481774,0.6424700628408962
1,1,0.019955520859628057,Line_T01_0001,-0.05087023880407843,0.01425980323767955,3,0.06456124182029715,6.146008866293324,-0.002131456645231739,0.005146208922705133,-0.2577600157395362,0.02011624166430323,-0.03675251159279309,-3.9427209212619966e-05,3.9486267025481774,0.6424700628408962
1,1,0.019955520859628057,Line_T01_0001,-0.05087023880407843,0.01425980323767955,4,0.2826564988441589,6.146008866293324,-0.004876344801486152,-0.004033861881262036,-1.1164051644558035,0.08801044922315349,0.047104075468171414,-2.4076661245415465e-06,3.9486267025481774,0.6424700628408962
1,1,0.019955520859628057,Line_T01_0001,-0.05087023880407843,0.01425980323767955,5,0.4232345875233134,6.146008866293324,0.005612317765000341,-0.008898643370153815,-1.6756264998181722,-0.023886539738571615,-0.08518068258448358,-1.203349623955109e-05,3.9486267025481774,0.6424700628408962
1,2,0.039911041719256114,Line_T01_0002,-0.050438284058101066,0.014401237210882248,1,0.1856918738762752,5.949527735347276,0.00254464456138363,-0.008696055440059967,-0.7102911923889792,-0.07640454823878484,0.030273497548399034,5.75299702466085e-06,3.8383174436606247,0.6451465753922703
1,2,0.039911041719256114,Line_T01_0002,-0.050438284058101066,0.014401237210882248,2,0.042948847480293935,5.949527735347276,-0.009020265972489415,-0.0009751271102103207,-0.16275873966188176,-0.01768315738333409,-0.02361888733857161,-3.0067057063996878e-05,3.8383174436606247,0.6451465753922703
1,2,0.039911041719256114,Line_T01_0002,-0.050438284058101066,0.014401237210882248,3,0.06523248423475353,5.949527735347276,-0.005476392171681213,0.002416819682842539,-0.25589157845506516,0.01967459416472289,-0.03586717486685715,4.185441957057707e-06,3.8383174436606247,0.6451465753922703
1,2,0.039911041719256114,Line_T01_0002,-0.050438284058101066,0.014401237210882248,4,0.2820362363370418,5.949527735347276,-0.0024616977051186944,-0.0034955510752893945,-1.0824762400111292,0.0849216875745666,0.04595311329341105,-3.368306565600395e-05,3.8383174436606247,0.6451465753922703
1,2,0.039911041719256114,Line_T01_0002,-0.050438284058101066,0.014401237210882248,5,0.4240905580716356,5.949527735347276,-0.0057756085240104294,-0.008248236762216778,-1.6267995778718356,-0.023445208504300118,-0.0820130299971635,-5.090508122092046e-05,3.8383174436606247,0.6451465753922703
1,3,0.059866562578884175,Line_T01_0003,-0.0500063293121237,0.014542671184084949,1,0.18452170651351268,6.681816108170096,0.0020252058799953127,0.0038605582054316774,-0.7947182601819136,-0.08544645792950704,0.03412794610569868,1.8711906761436757e-05,4.338744066545484,0.6493360482100586
1,3,0.059866562578884175,Line_T01_0003,-0.0500063293121237,0.014542671184084949,2,0.043216756561241555,6.681816108170096,0.0019395464441656393,0.002388779214709304,-0.19073807631590864,-0.020033060185594274,-0.02664305738906928,1.2238807914759035e-05,4.338744066545484,0.6493360482100586
1,3,0.059866562578884175,Line_T01_0003,-0.0500063293121237,0.014542671184084949,3,0.06590944441387239,6.681816108170096,0.007371348096012693,-0.0005049426539482153,-0.29026764055192705,0.022289705864666626,-0.04060892119768353,-2.2536724600125824e-05,4.338744066545484,0.6493360482100586
1,3,0.059866562578884175,Line_T01_0003,-0.0500063293121237,0.014542671184084949,4,0.2814119597153711,6.681816108170096,-0.00028148459198035946,0.0023265577973876307,-1.2203232851443817,0.09504433071234296,0.05204490101266067,-3.0239988816335967e-05,4.338744066545484,0.6493360482100586
1,3,0.059866562578884175,Line_T01_0003,-0.0500063293121237,0.014542671184084949,5,0.4249401327960022,6.681816108170096,0.005790553170671795,-0.011436639440781505,-1.8426627981137582,-0.026599083394176232,-0.09153185465552878,1.7575683659489114e-05,4.338744066545484,0.6493360482100586
1,4,0.07982208343851223,Line_T01_0004,-0.049574374566146336,0.014684105157287651,1,0.18335540158802516,6.301478798621451,-0.009658414439264702,-0.003803963703921972,-0.7446940423236446,-0.08024179645746472,0.03233890321407944,-2.1096663646387633e-05,4.0669206473681285,0.6453914671993869
1,4,0.07982208343851223,Line_T01_0004,-0.049574374566146336,0.014684105157287651,2,0.0434855025575898,6.301478798621451,-0.0006533897570572989,-0.0026760597843809466,-0.1744933947764822,-0.019021003774883662,-0.02516218301517491,3.31645010698515e-05,4.0669206473681285,0.6453914671993869
1,4,0.07982208343851223,Line_T01_0004,-0.049574374566146336,0.014684105157287651,3,0.06659215325465644,6.301478798621451,-0.008038370465113713,0.001958717161515431,-0.2741703966251629,0.021184269643754788,-0.038547735289434365,2.57271568019804e-05,4.0669206473681285,0.6453914671993869
1,4,0.07982208343851223,Line_T01_0004,-0.049574374566146336,0.014684105157287651,4,0.28078369155103267,6.301478798621451,-0.0001409457663403994,-0.006052140809076195,-1.1445199976960332,0.08934442300981962,0.04949182163159197,1.1452183103031577e-05,4.0669206473681285,0.6453914671993869
1,4,0.07982208343851223,Line_T01_0004,-0.049574374566146336,0.014684105157287651,5,0.42578325104869597,6.301478798621451,0.00895402403998229,0.00766367886648886,-1.7290305925575482,-0.025392362433551578,-0.08577603438193453,-7.818337168893884e-07,4.0669206473681285,0.6453914671993869
1,5,0.09977760429814028,Line_T01_0005,-0.04914241982016896,0.014825539130490348,1,0.18219297268018292,6.437789597604585,-0.001319312601819301,0.0008744145933171917,-0.7607637624190794,-0.08155787417493572,0.03314752236134351,2.3127442131013937e-05,4.155652007265567,0.6455091369888555
1,5,0.09977760429814028,Line_T01_0005,-0.04914241982016896,0.014825539130490348,2,0.043755078762752614,6.437789597604585,0.001108925931223687,-0.003472975734573181,-0.1808413467921497,-0.019608025664557483,-0.025858569876326242,-4.998390889269494e-06,4.155652007265567,0.6455091369888555
1,5,0.09977760429814028,Line_T01_0005,-0.04914241982016896,0.014825539130490348,3,0.06728064156698417,6.437789597604585,-0.0033621601785169264,0.003300412944444061,-0.2809613270726634,0.02186793802143137,-0.03972663381863031,-7.381538924955276e-06,4.155652007265567,0.6455091369888555
1,5,0.09977760429814028,Line_T01_0005,-0.04914241982016896,0.014825539130490348,4,0.2801514546567143,6.437789597604585,-0.0038494998916422697,-0.00509540069798129,-1.1601454636420556,0.09096083761180374,0.05097747743560348,-1.2614243224660762e-05,4.155652007265567,0.6455091369888555
1,5,0.09977760429814028,Line_T01_0005,-0.04914241982016896,0.014825539130490348,5,0.42661985233336597,6.437789597604585,-0.0034806498315505625,0.005967042187455707,-1.7729255073578785,-0.02626001037828593,-0.08710943272022215,5.557484377223644e-07,4.155652007265567,0.6455091369888555
1,6,0.11973312515776835,Line_T01_0006,-0.04871046507419159,0.01496697310369305,1,0.1810344331838119,6.602032268700715,0.0032412946207854947,-0.004915394511923258,-0.7723935402853833,-0.08330075799881878,0.0341544209096274,2.1472538401810406e-05,4.288139698429718,0.6495181368257121
1,6,0.11973312515776835,Line_T01_0006,-0.04871046507419159,0.01496697310369305,2,0.044025478350768275,6.602032268700715,-0.004822496603832416,-0.009630807827792671,-0.1905768500520265,-0.02024864660824541,-0.026616171673205374,-2.7841977926411975e-05,4.288139698429718,0.6495181368257121
1,6,0.11973312515776835,Line_T01_0006,-0.04871046507419159,0.01496697310369305,3,0.0679749400690744,6.602032268700715,-0.0015553348788388862,-0.0003290835388315911,-0.2922004623916757,0.022638435996356274,-0.0410519709972947,-7.502828968292326e-07,4.288139698429718,0.6495181368257121
1,6,0.11973312515776835,Line_T01_0006,-0.04871046507419159,0.01496697310369305,4,0.2795152720847327,6.602032268700715,-0.0015779712771503641,8.60346639962106e-05,-1.2046984179476268,0.0929346787063605,0.05273671336111627,-3.2620394633110615e-07,4.288139698429718,0.6495181368257121
1,6,0.11973312515776835,Line_T01_0006,-0.04871046507419159,0.01496697310369305,5,0.4274498763116128,6.602032268700715,0.003376250474635611,0.006453967948817048,-1.8282621178616816,-0.027287766539042153,-0.08875688728989964,1.5254929521035908e-07,4.288139698429718,0.6495181368257121
1,7,0.1396886460173964,Line_T01_0007,-0.04827851032821423,0.01510840707689575,1,0.17987979630572468,7.064472039195485,-0.00583249539476618,0.001045177391283084,-0.8175453075702892,-0.08873010662812407,0.03671146314843129,4.0837756075086974e-05,4.575835104889314,0.6477249933896572
1,7,0.1396886460173964,Line_T01_0007,-0.04827851032821423,0.01510840707689575,2,0.04429669437592314,7.064472039195485,-0.004407487196517719,0.0022854269431802562,-0.20198433863193643,-0.021845509575530584,-0.028528266428233653,2.0599362252580147e-05,4.575835104889314,0.6477249933896572
1,7,0.1396886460173964,Line_T01_0007,-0.04827851032821423,0.01510840707689575,3,0.06867507938290511,7.064472039195485,0.0046980474191834,0.001814155566466594,-0.320152671047695,0.024462551843070432,-0.04426298758792346,4.50765408548897e-06,4.575835104889314,0.6477249933896572
1,7,0.1396886460173964,Line_T01_0007,-0.04827851032821423,0.01510840707689575,4,0.27887516712583704,7.064472039195485,0.007089178363575407,-0.0028494910038599237,-1.279055063390395,0.0990713336613941,0.056845787517660125,2.069742080467332e-05,4.575835104889314,0.6477249933896572
1,7,0.1396886460173964,Line_T01_0007,-0.04827851032821423,0.01510840707689575,5,0.42827326280961,7.064472039195485,-0.005773074878622731,-0.0026057933143705976,-1.9570957624122742,-0.029576926230881977,-0.09439529457209246,-1.8712394436745195e-05,4.575835104889314,0.6477249933896572
