trial,sample,time_s,true_x_m,true_y_m,true_force_N,est_x_m,est_y_m,est_force_N,position_error_mm,force_error_N,optimizer_cost,optimizer_success
1,0,0.0,-0.0046905486232623,0.1485124164596675,11.270590604476482,-0.0046937846464596015,0.14852147977733238,11.270717410966657,0.00962369852124532,0.00012680649017582368,0.00012917807590862975,True
1,1,0.0199896636675429,-0.0036520916317271,0.1485036826873989,11.05656386709149,-0.0036478061042346374,0.14850413503983595,11.056889887673188,0.004309335054964417,0.0003260205816975059,0.00033946456810579476,True
1,2,0.0399793273350858,-0.0026136346401919,0.1484949489151303,10.962489687448612,-0.002612694762448158,0.14848242881009258,10.962335464946548,0.012555333541114645,0.00015422250206320598,0.00020215200771717015,True
1,3,0.0599689910026287,-0.0015751776486566,0.1484862151428617,10.579887681589728,-0.0015798080171877578,0.14847378706621767,10.580152890905731,0.013262631782730735,0.0002652093160033786,0.0002369668017396357,True
1,4,0.0799586546701716,-0.0005367206571214,0.1484774813705931,10.61094407077551,-0.0005293458927734641,0.1484860161790913,10.60979335188096,0.011279632320619131,0.0011507188945500957,0.000220979713932647,True
1,5,0.0999483183377146,0.0005017363344137,0.1484687475983245,10.491206958440216,0.000513842709783866,0.14847004645260986,10.489379691653557,0.012175850978799353,0.0018272667866590098,9.98480471590526e-05,True
1,6,0.1199379820052575,0.0015401933259489,0.1484600138260559,10.371344844479816,0.0015154185268680717,0.14844688219510857,10.371666138734465,0.028039800299432822,0.000321294254648663,0.000190375583125985,True
1,7,0.1399276456728004,0.0025786503174842,0.1484512800537873,10.428582577157028,0.002563090559222478,0.14844039077375668,10.42811044274081,0.018991642813315834,0.0004721344162188501,0.00015829344479258568,True
1,8,0.1599173093403433,0.0036171073090194,0.1484425462815187,10.282450283412542,0.003625751188111476,0.14843941506234612,10.283591794529306,0.009193540083406485,0.0011415111167636383,0.00016327309585173477,True
1,9,0.1799069730078863,0.0046555643005546,0.14843381250925,10.268803410935556,0.004669133220866041,0.14843800910364002,10.269863072166496,0.014203063151749877,0.0010596612309399234,0.0003228199598855936,True
1,10,0.1998966366754292,0.0056940212920899,0.1484250787369815,9.731427187578408,0.0056970772378995525,0.14842748334537367,9.72989025423674,0.003888566099641891,0.0015369333416686004,0.00014678124134552198,True
1,11,0.2198863003429721,0.0067324782836251,0.1484163449647128,9.640462759516344,0.006713953714399831,0.14841591613238653,9.640340531880323,0.018529532162087487,0.00012222763602132147,0.00020312259863464367,True
1,12,0.239875964010515,0.0077709352751603,0.1484076111924442,9.188616350532657,0.007739916035819628,0.14841712307567712,9.18980593002021,0.032444862951021905,0.0011895794875531607,0.00021249069828935222,True
